t 32 34
v 0 3 1
v 1 1 3
v 2 2 1
v 3 1 3
v 4 1 2
v 5 1 3
v 6 1 2
v 7 3 3
v 8 1 1
v 9 3 2
v 10 1 3
v 11 2 1
v 12 1 3
v 13 3 3
v 14 1 2
v 15 1 3
v 16 1 2
v 17 3 2
v 18 2 1
v 19 1 1
v 20 3 1
v 21 1 3
v 22 2 1
v 23 1 3
v 24 3 3
v 25 1 2
v 26 1 3
v 27 1 2
v 28 3 2
v 29 1 1
v 30 1 4
v 31 0 1
e 0 1 0
e 1 2 0
e 1 3 1
e 3 4 1
e 3 7 0
e 4 5 1
e 5 6 0
e 5 9 1
e 6 7 0
e 7 8 0
e 9 10 0
e 10 11 1
e 10 12 0
e 12 13 0
e 12 16 0
e 13 14 1
e 13 19 0
e 14 15 0
e 15 16 1
e 15 17 0
e 17 30 1
e 18 30 0
e 20 21 0
e 21 22 0
e 21 23 0
e 23 24 1
e 23 27 0
e 24 25 0
e 24 29 0
e 25 26 0
e 26 27 0
e 26 28 0
e 28 30 0
e 30 31 -1
