t 32 33
v 0 1 3
v 1 2 2
v 2 1 3
v 3 1 2
v 4 1 3
v 5 3 3
v 6 1 3
v 7 3 2
v 8 1 3
v 9 1 3
v 10 1 2
v 11 1 1
v 12 2 1
v 13 2 1
v 14 3 2
v 15 3 2
v 16 3 1
v 17 1 2
v 18 2 2
v 19 8 4
v 20 2 1
v 21 2 2
v 22 2 2
v 23 1 2
v 24 1 3
v 25 2 1
v 26 1 2
v 27 1 1
v 28 1 2
v 29 2 1
v 30 1 1
v 31 1 3
e 0 1 0
e 0 4 0
e 0 17 0
e 1 2 0
e 2 3 0
e 2 5 0
e 3 4 0
e 4 14 0
e 5 6 1
e 5 10 0
e 6 7 1
e 6 13 0
e 7 8 1
e 8 9 0
e 8 12 1
e 9 10 0
e 9 11 0
e 14 15 1
e 15 16 0
e 17 18 1
e 18 19 0
e 19 20 0
e 19 21 1
e 19 22 0
e 21 23 0
e 22 28 0
e 23 24 0
e 24 25 1
e 24 26 1
e 26 27 0
e 28 31 1
e 29 31 0
e 30 31 0
