t 32 34
v 0 3 2
v 1 3 2
v 2 1 3
v 3 1 3
v 4 1 1
v 5 1 1
v 6 1 3
v 7 1 2
v 8 1 1
v 9 1 2
v 10 1 2
v 11 1 3
v 12 3 2
v 13 3 2
v 14 1 3
v 15 1 3
v 16 1 3
v 17 3 1
v 18 1 3
v 19 3 1
v 20 1 3
v 21 3 2
v 22 1 2
v 23 1 1
v 24 3 2
v 25 1 3
v 26 1 2
v 27 1 2
v 28 1 2
v 29 1 2
v 30 1 3
v 31 1 1
e 0 1 0
e 0 2 1
e 1 3 0
e 2 4 1
e 2 5 0
e 3 6 1
e 3 7 0
e 6 8 1
e 6 9 0
e 7 10 1
e 9 11 1
e 10 11 1
e 11 12 0
e 12 13 1
e 13 14 0
e 14 15 0
e 14 16 1
e 15 17 0
e 15 18 0
e 16 19 0
e 16 20 0
e 18 21 0
e 18 22 0
e 20 22 1
e 20 23 0
e 21 24 0
e 24 25 1
e 25 26 0
e 25 27 0
e 26 28 1
e 27 29 0
e 28 30 0
e 29 30 0
e 30 31 0
