t 64 70
v 0 1 1
v 1 1 2
v 2 1 3
v 3 3 3
v 4 1 2
v 5 1 3
v 6 3 2
v 7 1 3
v 8 1 3
v 9 3 2
v 10 2 1
v 11 1 3
v 12 1 2
v 13 3 3
v 14 1 3
v 15 1 2
v 16 1 3
v 17 2 1
v 18 3 2
v 19 1 3
v 20 1 2
v 21 1 2
v 22 3 2
v 23 1 2
v 24 1 1
v 25 3 2
v 26 1 2
v 27 1 3
v 28 1 2
v 29 3 3
v 30 1 3
v 31 1 1
v 32 1 3
v 33 3 2
v 34 1 3
v 35 1 2
v 36 3 3
v 37 1 3
v 38 1 2
v 39 1 1
v 40 1 3
v 41 2 1
v 42 3 2
v 43 2 1
v 44 2 1
v 45 1 3
v 46 1 2
v 47 3 3
v 48 1 3
v 49 1 2
v 50 1 1
v 51 1 3
v 52 2 1
v 53 3 2
v 54 1 3
v 55 1 2
v 56 1 3
v 57 1 3
v 58 1 2
v 59 1 2
v 60 1 1
v 61 1 1
v 62 1 3
v 63 6 1
e 0 13 0
e 1 2 0
e 1 5 0
e 2 3 0
e 2 8 0
e 3 4 0
e 3 24 0
e 4 5 0
e 5 6 0
e 6 7 1
e 7 25 1
e 7 44 0
e 8 9 1
e 8 10 0
e 9 11 0
e 11 12 0
e 11 15 0
e 12 13 0
e 13 14 0
e 14 15 0
e 14 16 1
e 16 17 0
e 16 18 1
e 18 19 0
e 19 20 0
e 19 23 0
e 20 21 0
e 21 22 0
e 22 23 0
e 25 27 0
e 26 27 0
e 26 30 0
e 27 28 0
e 28 29 0
e 29 30 0
e 29 31 0
e 30 32 0
e 32 33 0
e 32 43 1
e 33 34 1
e 34 35 0
e 34 38 0
e 35 36 0
e 36 37 1
e 36 39 0
e 37 38 0
e 37 40 0
e 40 41 0
e 40 42 0
e 42 45 0
e 45 46 0
e 45 49 0
e 46 47 0
e 47 48 0
e 47 50 0
e 48 49 0
e 48 51 0
e 51 52 0
e 51 53 0
e 53 54 1
e 54 55 0
e 54 59 0
e 55 56 0
e 56 57 0
e 56 62 0
e 57 58 0
e 57 60 0
e 58 59 0
e 61 62 0
e 62 63 0
