t 32 34
v 0 1 2
v 1 1 2
v 2 1 3
v 3 1 3
v 4 1 2
v 5 1 2
v 6 6 2
v 7 1 3
v 8 1 2
v 9 2 1
v 10 1 2
v 11 1 2
v 12 1 2
v 13 3 3
v 14 1 2
v 15 1 2
v 16 1 2
v 17 1 2
v 18 1 2
v 19 1 3
v 20 2 1
v 21 3 2
v 22 1 3
v 23 1 2
v 24 1 2
v 25 1 3
v 26 1 2
v 27 1 2
v 28 6 4
v 29 2 1
v 30 2 1
v 31 1 1
e 0 1 0
e 0 5 0
e 1 2 1
e 2 3 0
e 2 19 1
e 3 4 1
e 3 6 0
e 4 5 1
e 6 7 1
e 7 8 2
e 7 9 1
e 8 10 0
e 10 11 1
e 11 12 1
e 12 13 0
e 13 14 1
e 13 18 0
e 14 15 0
e 15 16 0
e 16 17 0
e 17 18 1
e 19 20 0
e 19 21 0
e 21 22 0
e 22 23 0
e 22 27 0
e 23 24 0
e 24 25 0
e 25 26 1
e 25 28 0
e 26 27 0
e 28 29 0
e 28 30 0
e 28 31 0
