t 32 34
v 0 3 1
v 1 2 1
v 2 1 3
v 3 2 2
v 4 0 1
v 5 1 2
v 6 1 3
v 7 1 2
v 8 1 2
v 9 1 3
v 10 1 2
v 11 1 3
v 12 1 3
v 13 1 3
v 14 1 3
v 15 1 2
v 16 1 3
v 17 3 2
v 18 3 2
v 19 6 4
v 20 2 1
v 21 2 1
v 22 2 1
v 23 1 2
v 24 1 2
v 25 1 3
v 26 1 2
v 27 6 4
v 28 2 1
v 29 2 1
v 30 2 1
v 31 3 2
e 0 2 0
e 1 2 0
e 2 31 0
e 3 12 1
e 3 4 -1
e 5 6 1
e 5 10 0
e 6 7 0
e 6 17 0
e 7 8 0
e 8 9 1
e 9 10 0
e 9 19 1
e 11 12 0
e 11 16 0
e 11 18 0
e 12 13 0
e 13 14 1
e 13 23 0
e 14 15 0
e 14 26 1
e 15 16 1
e 16 27 1
e 17 18 0
e 19 20 1
e 19 21 1
e 19 22 0
e 23 24 1
e 24 25 1
e 25 26 0
e 25 31 1
e 27 28 1
e 27 29 2
e 27 30 0
