t 64 69
v 0 2 1
v 1 3 1
v 2 6 4
v 3 2 1
v 4 2 1
v 5 2 1
v 6 3 2
v 7 6 4
v 8 2 1
v 9 2 1
v 10 2 1
v 11 6 4
v 12 2 1
v 13 2 1
v 14 2 1
v 15 6 4
v 16 2 1
v 17 2 1
v 18 2 2
v 19 0 1
v 20 1 3
v 21 1 3
v 22 1 2
v 23 1 3
v 24 1 2
v 25 1 2
v 26 1 2
v 27 1 2
v 28 1 3
v 29 1 2
v 30 1 2
v 31 1 3
v 32 1 2
v 33 1 3
v 34 3 2
v 35 3 2
v 36 1 3
v 37 1 2
v 38 1 2
v 39 1 3
v 40 1 3
v 41 1 3
v 42 1 3
v 43 1 2
v 44 1 3
v 45 1 3
v 46 2 1
v 47 3 1
v 48 6 4
v 49 2 1
v 50 2 1
v 51 2 1
v 52 3 2
v 53 6 1
v 54 1 3
v 55 1 2
v 56 1 2
v 57 1 3
v 58 1 3
v 59 1 3
v 60 1 3
v 61 1 2
v 62 1 3
v 63 1 3
e 0 58 0
e 1 63 0
e 2 60 0
e 2 3 0
e 2 4 0
e 2 5 0
e 6 35 0
e 6 57 0
e 7 62 1
e 7 8 0
e 7 9 0
e 7 10 0
e 11 21 0
e 11 12 0
e 11 13 1
e 11 14 0
e 15 33 0
e 15 16 0
e 15 17 0
e 15 18 0
e 18 19 -1
e 20 21 1
e 20 25 0
e 20 26 0
e 21 22 0
e 22 23 0
e 23 24 1
e 23 34 1
e 24 25 0
e 26 27 1
e 27 28 0
e 28 29 0
e 28 33 0
e 29 30 1
e 30 31 1
e 31 32 0
e 31 35 0
e 32 33 1
e 34 52 0
e 36 37 0
e 36 41 1
e 36 42 0
e 37 38 0
e 38 39 0
e 39 40 0
e 39 52 1
e 40 41 1
e 40 46 0
e 41 45 0
e 42 43 0
e 42 48 1
e 43 44 0
e 44 45 0
e 44 53 1
e 45 47 0
e 48 49 1
e 48 50 0
e 48 51 0
e 54 55 0
e 54 59 0
e 54 60 1
e 55 56 1
e 56 57 0
e 57 58 0
e 58 59 0
e 59 63 1
e 60 61 0
e 61 62 1
e 62 63 0
