t 64 69
v 0 1 1
v 1 3 2
v 2 1 3
v 3 2 1
v 4 1 3
v 5 1 2
v 6 3 3
v 7 1 2
v 8 1 3
v 9 1 1
v 10 3 2
v 11 1 3
v 12 2 1
v 13 1 3
v 14 1 2
v 15 3 3
v 16 1 1
v 17 1 2
v 18 1 3
v 19 3 2
v 20 1 3
v 21 2 1
v 22 3 2
v 23 1 3
v 24 1 2
v 25 1 2
v 26 1 3
v 27 3 3
v 28 1 1
v 29 1 3
v 30 2 1
v 31 3 2
v 32 1 3
v 33 1 2
v 34 1 2
v 35 1 3
v 36 3 3
v 37 1 1
v 38 1 3
v 39 2 1
v 40 3 2
v 41 1 2
v 42 1 3
v 43 1 3
v 44 1 2
v 45 1 3
v 46 1 3
v 47 1 3
v 48 1 2
v 49 1 3
v 50 1 2
v 51 6 4
v 52 2 1
v 53 2 1
v 54 2 1
v 55 6 4
v 56 2 1
v 57 2 1
v 58 2 1
v 59 6 4
v 60 2 1
v 61 2 1
v 62 2 2
v 63 0 1
e 0 1 0
e 1 2 0
e 2 3 0
e 2 4 0
e 4 5 0
e 4 6 0
e 5 8 0
e 6 7 0
e 6 9 1
e 7 8 0
e 8 10 0
e 10 11 1
e 11 12 1
e 11 13 1
e 13 14 0
e 13 15 0
e 14 18 0
e 15 16 0
e 15 17 0
e 17 18 0
e 18 19 0
e 19 20 0
e 20 21 1
e 20 22 0
e 22 23 0
e 23 24 1
e 23 25 0
e 24 27 0
e 25 26 0
e 26 27 0
e 26 29 0
e 27 28 0
e 29 30 0
e 29 31 0
e 31 32 0
e 32 33 0
e 32 34 1
e 33 36 0
e 34 35 0
e 35 36 0
e 35 38 1
e 36 37 0
e 38 39 1
e 38 40 0
e 40 43 0
e 41 42 0
e 41 43 0
e 42 46 0
e 42 59 0
e 43 44 0
e 44 45 0
e 45 46 0
e 45 47 0
e 46 50 0
e 47 48 1
e 47 51 0
e 48 49 0
e 49 50 0
e 49 55 1
e 51 52 0
e 51 53 0
e 51 54 0
e 55 56 1
e 55 57 1
e 55 58 1
e 59 60 1
e 59 61 0
e 59 62 1
e 62 63 -1
