t 32 33
v 0 1 2
v 1 1 2
v 2 1 2
v 3 1 1
v 4 1 2
v 5 1 1
v 6 2 1
v 7 1 3
v 8 1 4
v 9 1 3
v 10 1 1
v 11 1 1
v 12 1 3
v 13 1 1
v 14 1 3
v 15 1 4
v 16 1 3
v 17 1 4
v 18 1 1
v 19 1 1
v 20 2 2
v 21 1 2
v 22 2 1
v 23 2 2
v 24 1 3
v 25 2 1
v 26 1 2
v 27 1 2
v 28 1 2
v 29 1 2
v 30 1 2
v 31 1 2
e 0 1 0
e 0 4 0
e 1 2 0
e 2 3 0
e 4 31 0
e 5 7 1
e 6 8 0
e 7 8 0
e 7 11 0
e 8 9 0
e 8 12 0
e 9 10 1
e 9 16 2
e 12 13 0
e 12 14 0
e 14 15 0
e 14 23 0
e 15 16 0
e 15 17 0
e 15 20 0
e 16 17 0
e 17 18 0
e 17 19 0
e 20 21 1
e 21 22 0
e 23 24 0
e 24 25 0
e 24 26 0
e 26 27 0
e 27 28 0
e 28 29 0
e 29 30 0
e 30 31 0
