t 64 66
v 0 1 3
v 1 2 1
v 2 2 1
v 3 1 3
v 4 1 3
v 5 1 3
v 6 2 2
v 7 1 2
v 8 2 1
v 9 1 2
v 10 1 4
v 11 1 3
v 12 2 1
v 13 1 2
v 14 2 2
v 15 1 2
v 16 1 3
v 17 1 3
v 18 1 2
v 19 2 1
v 20 1 2
v 21 1 3
v 22 2 2
v 23 1 2
v 24 1 3
v 25 2 1
v 26 1 3
v 27 1 3
v 28 1 2
v 29 2 1
v 30 1 2
v 31 3 1
v 32 1 3
v 33 1 1
v 34 1 2
v 35 1 2
v 36 2 1
v 37 1 2
v 38 1 2
v 39 1 2
v 40 1 3
v 41 1 2
v 42 2 1
v 43 1 2
v 44 1 2
v 45 1 3
v 46 1 2
v 47 2 1
v 48 1 2
v 49 1 2
v 50 1 3
v 51 1 2
v 52 2 1
v 53 2 2
v 54 1 2
v 55 1 3
v 56 1 2
v 57 1 1
v 58 1 3
v 59 1 3
v 60 1 1
v 61 1 3
v 62 1 1
v 63 2 1
e 0 1 0
e 0 2 1
e 0 3 0
e 3 4 0
e 3 5 0
e 4 6 0
e 4 7 0
e 5 8 0
e 5 9 0
e 6 10 1
e 7 11 0
e 9 10 0
e 10 12 1
e 10 13 1
e 11 14 0
e 11 15 1
e 13 16 0
e 14 17 0
e 15 18 0
e 16 19 0
e 16 20 0
e 17 21 0
e 17 22 0
e 18 23 0
e 20 24 0
e 21 25 0
e 21 26 0
e 22 27 1
e 23 28 1
e 24 29 0
e 24 30 0
e 26 31 0
e 26 32 0
e 27 32 0
e 27 33 0
e 28 34 0
e 30 35 0
e 32 36 0
e 34 37 0
e 35 38 0
e 37 39 1
e 38 40 1
e 39 41 0
e 40 42 0
e 40 43 0
e 41 44 0
e 43 45 0
e 44 46 0
e 45 47 1
e 45 48 0
e 46 49 0
e 48 50 0
e 49 51 0
e 50 52 0
e 50 53 0
e 51 54 1
e 53 55 0
e 54 56 1
e 55 57 0
e 55 58 0
e 56 59 0
e 58 60 0
e 58 61 1
e 59 61 0
e 59 62 1
e 61 63 0
