t 32 33
v 0 2 2
v 1 1 1
v 2 2 2
v 3 1 3
v 4 1 1
v 5 1 1
v 6 1 2
v 7 2 2
v 8 1 3
v 9 2 1
v 10 2 2
v 11 2 1
v 12 1 3
v 13 2 1
v 14 1 3
v 15 1 2
v 16 1 3
v 17 2 1
v 18 1 3
v 19 2 1
v 20 1 3
v 21 2 1
v 22 1 2
v 23 1 3
v 24 1 3
v 25 2 2
v 26 1 3
v 27 1 3
v 28 1 3
v 29 1 2
v 30 2 2
v 31 1 1
e 0 26 0
e 0 1 0
e 2 27 0
e 2 3 0
e 3 4 0
e 3 11 0
e 5 6 0
e 6 8 0
e 7 23 1
e 7 8 0
e 8 9 0
e 10 28 0
e 10 12 0
e 12 13 1
e 12 14 0
e 14 15 0
e 14 22 0
e 15 16 0
e 16 17 0
e 16 18 0
e 18 19 0
e 18 20 0
e 20 21 0
e 20 22 0
e 23 24 0
e 23 28 0
e 24 25 0
e 24 29 0
e 25 26 0
e 26 27 0
e 27 28 0
e 29 30 0
e 30 31 1
