t 64 70
v 0 1 2
v 1 3 3
v 2 3 2
v 3 1 3
v 4 2 1
v 5 1 1
v 6 1 1
v 7 1 1
v 8 1 1
v 9 2 1
v 10 2 1
v 11 1 2
v 12 1 2
v 13 1 3
v 14 1 3
v 15 1 2
v 16 1 3
v 17 1 3
v 18 1 3
v 19 1 2
v 20 8 4
v 21 2 1
v 22 2 1
v 23 2 1
v 24 8 4
v 25 2 1
v 26 1 2
v 27 3 2
v 28 1 3
v 29 2 1
v 30 1 3
v 31 1 2
v 32 1 3
v 33 1 2
v 34 3 3
v 35 3 2
v 36 1 3
v 37 2 1
v 38 1 3
v 39 1 2
v 40 1 3
v 41 1 2
v 42 3 3
v 43 3 2
v 44 1 2
v 45 1 2
v 46 1 2
v 47 1 3
v 48 1 2
v 49 1 2
v 50 3 2
v 51 1 3
v 52 2 1
v 53 1 3
v 54 1 2
v 55 1 3
v 56 1 2
v 57 3 3
v 58 3 2
v 59 1 3
v 60 2 1
v 61 1 3
v 62 1 2
v 63 1 3
e 0 63 0
e 0 1 0
e 1 61 1
e 1 7 0
e 2 63 1
e 2 3 0
e 3 43 0
e 3 4 0
e 5 34 0
e 6 42 0
e 8 57 0
e 9 24 0
e 10 24 1
e 11 12 0
e 11 19 1
e 12 13 0
e 13 14 0
e 13 17 1
e 14 15 0
e 14 24 0
e 15 16 1
e 16 26 0
e 16 27 0
e 17 18 0
e 17 26 0
e 18 19 0
e 18 20 0
e 20 21 0
e 20 22 1
e 20 23 0
e 24 25 0
e 27 28 0
e 28 29 0
e 28 30 0
e 30 31 0
e 30 34 0
e 31 32 0
e 32 33 1
e 32 35 1
e 33 34 0
e 35 36 0
e 36 37 0
e 36 38 0
e 38 39 0
e 38 42 0
e 39 40 0
e 40 41 0
e 40 43 0
e 41 42 0
e 44 45 0
e 44 48 1
e 45 46 0
e 46 47 0
e 47 49 0
e 47 50 1
e 48 49 0
e 50 51 0
e 51 52 1
e 51 53 0
e 53 54 0
e 53 57 0
e 54 55 0
e 55 56 1
e 55 58 0
e 56 57 0
e 58 59 0
e 59 60 0
e 59 61 0
e 61 62 0
e 62 63 1
