t 32 33
v 0 1 1
v 1 1 1
v 2 1 2
v 3 1 3
v 4 1 3
v 5 1 2
v 6 1 3
v 7 1 3
v 8 1 2
v 9 1 2
v 10 1 2
v 11 2 1
v 12 6 4
v 13 2 1
v 14 2 1
v 15 2 1
v 16 1 2
v 17 1 3
v 18 1 3
v 19 1 2
v 20 1 2
v 21 1 3
v 22 3 2
v 23 3 2
v 24 6 4
v 25 2 1
v 26 2 1
v 27 2 1
v 28 1 2
v 29 1 3
v 30 0 2
v 31 0 1
e 0 4 0
e 1 2 1
e 2 3 0
e 3 4 1
e 3 22 0
e 4 11 0
e 5 6 0
e 5 10 0
e 6 7 1
e 6 12 0
e 7 8 0
e 7 28 1
e 8 9 0
e 9 10 0
e 12 13 0
e 12 14 1
e 12 15 0
e 16 17 0
e 16 21 1
e 17 18 1
e 17 24 1
e 18 19 1
e 18 29 0
e 19 20 0
e 20 21 0
e 21 23 1
e 22 23 0
e 24 25 1
e 24 26 1
e 24 27 1
e 28 29 0
e 29 30 -1
e 30 31 -1
