t 64 70
v 0 1 3
v 1 1 2
v 2 1 3
v 3 1 4
v 4 1 2
v 5 1 2
v 6 1 2
v 7 1 2
v 8 1 3
v 9 1 3
v 10 1 3
v 11 1 3
v 12 1 2
v 13 1 2
v 14 1 1
v 15 1 1
v 16 1 1
v 17 1 3
v 18 2 1
v 19 2 1
v 20 1 3
v 21 2 1
v 22 2 1
v 23 1 3
v 24 2 1
v 25 2 1
v 26 1 3
v 27 2 1
v 28 2 2
v 29 0 1
v 30 1 3
v 31 1 2
v 32 1 3
v 33 1 2
v 34 1 3
v 35 1 3
v 36 1 3
v 37 2 2
v 38 4 1
v 39 1 2
v 40 1 3
v 41 1 2
v 42 1 2
v 43 1 3
v 44 1 2
v 45 1 2
v 46 1 2
v 47 1 3
v 48 1 2
v 49 1 3
v 50 1 3
v 51 1 3
v 52 1 2
v 53 4 1
v 54 2 2
v 55 1 2
v 56 1 3
v 57 1 2
v 58 1 2
v 59 1 3
v 60 1 2
v 61 1 2
v 62 1 2
v 63 1 2
e 0 63 1
e 0 1 1
e 0 5 1
e 1 2 0
e 2 3 0
e 2 6 1
e 3 4 1
e 3 9 0
e 3 16 0
e 4 5 0
e 6 7 0
e 7 8 0
e 8 9 0
e 8 10 0
e 9 13 1
e 10 11 0
e 10 14 0
e 11 12 0
e 11 15 1
e 12 13 1
e 17 43 0
e 17 18 1
e 17 19 0
e 20 30 0
e 20 21 1
e 20 22 1
e 23 49 0
e 23 24 0
e 23 25 0
e 26 59 0
e 26 27 0
e 26 28 0
e 28 29 -1
e 30 31 0
e 30 35 0
e 31 32 0
e 32 33 0
e 32 36 0
e 33 34 0
e 34 35 1
e 34 38 1
e 35 37 0
e 36 46 1
e 36 47 0
e 37 39 0
e 39 40 0
e 40 41 0
e 40 45 0
e 41 42 0
e 42 43 0
e 43 44 0
e 44 45 0
e 46 62 0
e 47 48 1
e 47 52 0
e 48 49 0
e 49 50 0
e 50 51 0
e 50 54 1
e 51 52 1
e 51 53 0
e 54 55 0
e 55 56 1
e 56 57 0
e 56 61 0
e 57 58 0
e 58 59 0
e 59 60 0
e 60 61 0
e 62 63 1
