t 32 34
v 0 1 2
v 1 1 3
v 2 1 3
v 3 2 2
v 4 1 3
v 5 1 2
v 6 1 3
v 7 1 3
v 8 2 2
v 9 1 3
v 10 3 2
v 11 1 3
v 12 3 3
v 13 1 2
v 14 1 2
v 15 1 2
v 16 1 2
v 17 3 3
v 18 1 1
v 19 2 1
v 20 1 2
v 21 2 1
v 22 2 2
v 23 8 4
v 24 2 1
v 25 2 1
v 26 2 2
v 27 1 2
v 28 2 1
v 29 3 2
v 30 3 2
v 31 3 1
e 0 1 0
e 0 4 1
e 1 2 0
e 1 22 0
e 2 3 0
e 2 20 1
e 3 4 0
e 4 12 0
e 5 6 0
e 5 9 0
e 6 7 0
e 6 29 0
e 7 8 0
e 7 27 0
e 8 9 0
e 9 17 0
e 10 11 0
e 10 15 0
e 11 12 0
e 11 19 1
e 12 13 0
e 13 14 0
e 14 15 0
e 16 17 1
e 16 28 0
e 17 18 0
e 20 21 0
e 22 23 0
e 23 24 0
e 23 25 1
e 23 26 0
e 26 27 0
e 29 30 0
e 30 31 1
