t 32 34
v 0 2 1
v 1 3 3
v 2 2 1
v 3 3 1
v 4 1 2
v 5 1 3
v 6 1 2
v 7 1 2
v 8 1 3
v 9 1 3
v 10 3 2
v 11 1 3
v 12 1 2
v 13 3 2
v 14 1 2
v 15 1 3
v 16 1 3
v 17 1 3
v 18 1 2
v 19 1 3
v 20 3 2
v 21 1 1
v 22 1 3
v 23 1 2
v 24 6 4
v 25 2 1
v 26 2 1
v 27 2 1
v 28 6 4
v 29 2 1
v 30 2 1
v 31 2 1
e 0 8 1
e 1 10 0
e 1 21 1
e 1 22 0
e 2 11 0
e 3 12 0
e 4 5 0
e 4 17 0
e 5 7 0
e 5 13 0
e 6 7 2
e 6 19 0
e 8 13 0
e 8 22 1
e 9 10 0
e 9 20 0
e 9 23 0
e 11 12 1
e 11 20 0
e 14 15 0
e 14 16 2
e 15 18 1
e 15 28 2
e 16 17 1
e 16 24 1
e 17 19 0
e 18 19 1
e 22 23 0
e 24 25 0
e 24 26 1
e 24 27 0
e 28 29 0
e 28 30 0
e 28 31 0
