t 32 35
v 0 1 2
v 1 1 2
v 2 1 2
v 3 1 2
v 4 1 3
v 5 1 2
v 6 1 2
v 7 1 2
v 8 1 3
v 9 1 2
v 10 1 3
v 11 1 3
v 12 1 3
v 13 1 3
v 14 3 1
v 15 1 3
v 16 1 3
v 17 1 3
v 18 1 2
v 19 6 4
v 20 2 1
v 21 2 1
v 22 2 1
v 23 1 2
v 24 1 2
v 25 1 2
v 26 1 2
v 27 3 2
v 28 3 2
v 29 2 2
v 30 1 2
v 31 0 1
e 0 1 0
e 0 5 0
e 1 2 0
e 2 3 1
e 3 4 1
e 4 5 0
e 4 8 0
e 6 7 0
e 6 11 0
e 7 8 0
e 8 9 0
e 9 10 0
e 10 11 0
e 10 29 1
e 11 27 0
e 12 13 0
e 12 18 1
e 12 28 0
e 13 14 1
e 13 15 0
e 15 16 0
e 15 23 0
e 16 17 1
e 16 26 1
e 17 18 0
e 17 19 0
e 19 20 0
e 19 21 0
e 19 22 1
e 23 24 0
e 24 25 1
e 25 26 0
e 27 28 0
e 29 30 0
e 30 31 -1
