t 32 34
v 0 1 2
v 1 1 2
v 2 1 3
v 3 2 2
v 4 1 3
v 5 1 3
v 6 1 2
v 7 1 3
v 8 2 2
v 9 1 3
v 10 3 3
v 11 1 2
v 12 1 1
v 13 3 1
v 14 1 2
v 15 3 3
v 16 1 2
v 17 1 3
v 18 1 3
v 19 1 3
v 20 2 1
v 21 2 1
v 22 5 1
v 23 1 2
v 24 2 2
v 25 2 1
v 26 2 1
v 27 1 2
v 28 2 2
v 29 8 4
v 30 3 2
v 31 1 1
e 0 1 1
e 0 4 1
e 1 2 1
e 2 3 1
e 2 10 0
e 3 4 0
e 4 27 1
e 5 6 0
e 5 9 0
e 5 22 0
e 6 7 0
e 7 8 0
e 7 15 1
e 8 9 0
e 9 23 1
e 10 11 0
e 10 14 1
e 11 12 0
e 13 14 0
e 15 16 1
e 15 19 0
e 16 17 0
e 17 18 0
e 17 31 0
e 18 21 0
e 18 30 0
e 19 20 1
e 19 30 0
e 23 24 0
e 24 29 0
e 25 29 1
e 26 29 0
e 27 28 0
e 28 29 1
