t 64 70
v 0 2 1
v 1 3 3
v 2 2 1
v 3 3 3
v 4 2 1
v 5 3 3
v 6 3 2
v 7 3 2
v 8 3 3
v 9 2 1
v 10 3 2
v 11 1 3
v 12 1 3
v 13 1 2
v 14 1 2
v 15 1 3
v 16 1 3
v 17 1 2
v 18 1 2
v 19 1 3
v 20 1 2
v 21 1 3
v 22 1 2
v 23 1 3
v 24 1 2
v 25 1 3
v 26 1 3
v 27 1 2
v 28 1 3
v 29 1 2
v 30 1 2
v 31 1 2
v 32 1 3
v 33 1 2
v 34 1 3
v 35 1 2
v 36 1 3
v 37 1 3
v 38 1 2
v 39 1 3
v 40 1 2
v 41 1 3
v 42 1 2
v 43 1 3
v 44 1 3
v 45 1 1
v 46 3 2
v 47 3 2
v 48 3 2
v 49 3 2
v 50 1 1
v 51 1 1
v 52 1 3
v 53 2 1
v 54 1 2
v 55 0 1
v 56 8 4
v 57 2 1
v 58 2 1
v 59 2 1
v 60 8 4
v 61 2 1
v 62 2 1
v 63 2 1
e 0 43 1
e 1 21 0
e 1 24 0
e 1 45 1
e 2 25 0
e 3 26 0
e 3 29 0
e 3 50 1
e 4 37 1
e 5 36 0
e 5 38 0
e 5 51 0
e 6 34 0
e 6 52 1
e 7 39 0
e 7 52 1
e 8 41 1
e 8 42 0
e 8 54 1
e 9 44 0
e 10 30 0
e 10 33 0
e 11 12 1
e 11 18 1
e 11 56 0
e 12 16 0
e 12 17 0
e 13 14 0
e 13 17 0
e 14 15 0
e 15 16 0
e 15 60 0
e 16 20 0
e 18 19 0
e 19 20 0
e 19 46 1
e 21 22 0
e 21 43 0
e 22 23 0
e 23 24 1
e 23 47 1
e 25 26 1
e 25 47 0
e 26 27 0
e 27 28 0
e 28 29 0
e 28 48 0
e 30 31 0
e 31 32 0
e 32 33 0
e 32 49 0
e 34 35 0
e 34 38 0
e 35 36 1
e 36 37 0
e 37 48 0
e 39 40 1
e 39 42 0
e 40 41 0
e 41 44 0
e 43 46 1
e 44 49 0
e 52 53 0
e 54 55 -1
e 56 57 0
e 56 58 0
e 56 59 1
e 60 61 0
e 60 62 1
e 60 63 1
