t 32 35
v 0 1 2
v 1 1 3
v 2 1 3
v 3 1 3
v 4 1 3
v 5 1 2
v 6 2 2
v 7 1 1
v 8 1 1
v 9 2 2
v 10 1 4
v 11 1 3
v 12 1 3
v 13 1 4
v 14 1 2
v 15 1 2
v 16 1 4
v 17 1 3
v 18 2 2
v 19 1 4
v 20 2 1
v 21 1 3
v 22 2 2
v 23 2 1
v 24 1 1
v 25 1 1
v 26 1 1
v 27 1 2
v 28 2 2
v 29 1 1
v 30 1 1
v 31 1 1
e 0 1 0
e 0 5 0
e 1 2 1
e 1 9 0
e 2 3 0
e 2 12 1
e 3 4 0
e 3 6 0
e 4 5 0
e 4 8 0
e 6 7 0
e 9 10 0
e 10 11 1
e 10 24 1
e 10 25 0
e 11 12 1
e 11 28 1
e 12 22 1
e 13 14 0
e 13 18 0
e 13 19 0
e 13 21 0
e 14 15 0
e 15 16 0
e 16 17 0
e 16 19 0
e 16 31 0
e 17 18 0
e 17 20 0
e 19 29 0
e 19 30 1
e 21 22 0
e 21 23 0
e 26 27 0
e 27 28 0
