t 32 37
v 0 3 3
v 1 1 2
v 2 1 2
v 3 1 3
v 4 1 3
v 5 1 3
v 6 1 3
v 7 3 3
v 8 1 1
v 9 1 1
v 10 1 3
v 11 1 2
v 12 1 2
v 13 1 2
v 14 1 3
v 15 1 2
v 16 1 2
v 17 1 2
v 18 1 2
v 19 26 6
v 20 3 3
v 21 1 1
v 22 1 2
v 23 1 2
v 24 3 3
v 25 1 1
v 26 3 3
v 27 1 1
v 28 1 2
v 29 1 2
v 30 3 3
v 31 1 1
e 0 1 0
e 0 5 1
e 0 19 0
e 1 2 0
e 2 3 0
e 3 4 1
e 3 14 0
e 4 5 0
e 4 12 0
e 5 6 0
e 6 7 0
e 6 10 0
e 7 8 0
e 7 19 0
e 9 10 0
e 10 11 0
e 11 12 0
e 13 14 0
e 13 16 0
e 14 15 0
e 15 18 1
e 16 17 0
e 17 18 0
e 19 20 0
e 19 24 0
e 19 26 1
e 19 30 0
e 20 21 0
e 20 22 0
e 22 23 0
e 23 24 0
e 24 25 0
e 26 27 0
e 26 28 0
e 28 29 0
e 29 30 1
e 30 31 0
