t 32 35
v 0 2 2
v 1 1 3
v 2 1 3
v 3 2 2
v 4 1 3
v 5 1 3
v 6 1 1
v 7 1 1
v 8 2 1
v 9 1 3
v 10 2 1
v 11 1 1
v 12 2 2
v 13 2 1
v 14 2 1
v 15 1 3
v 16 1 3
v 17 2 1
v 18 1 3
v 19 1 3
v 20 1 3
v 21 1 2
v 22 1 3
v 23 2 1
v 24 1 3
v 25 2 1
v 26 1 3
v 27 1 3
v 28 1 3
v 29 1 3
v 30 1 3
v 31 2 1
e 0 30 1
e 0 1 1
e 1 2 0
e 1 7 0
e 2 28 1
e 2 5 1
e 3 27 1
e 3 4 0
e 4 5 0
e 4 8 1
e 5 6 1
e 9 20 0
e 9 10 0
e 9 12 0
e 11 12 0
e 13 26 0
e 14 15 1
e 15 16 0
e 15 21 1
e 16 17 0
e 16 18 0
e 18 19 0
e 18 23 0
e 19 20 0
e 19 22 1
e 20 21 0
e 22 24 0
e 22 29 0
e 24 25 1
e 24 26 0
e 26 27 0
e 27 28 1
e 28 29 1
e 29 30 0
e 30 31 0
