t 32 33
v 0 1 3
v 1 1 2
v 2 1 1
v 3 1 1
v 4 1 3
v 5 1 2
v 6 1 2
v 7 1 3
v 8 1 3
v 9 1 2
v 10 1 3
v 11 1 2
v 12 1 2
v 13 6 1
v 14 6 4
v 15 2 1
v 16 2 1
v 17 2 1
v 18 3 2
v 19 3 2
v 20 1 3
v 21 1 3
v 22 1 2
v 23 1 3
v 24 1 2
v 25 1 3
v 26 2 1
v 27 1 3
v 28 2 1
v 29 2 1
v 30 2 2
v 31 0 1
e 0 1 0
e 0 4 1
e 0 5 1
e 1 2 0
e 3 4 0
e 4 13 0
e 5 6 0
e 6 7 1
e 7 8 0
e 7 12 1
e 8 9 1
e 8 14 0
e 9 10 0
e 10 11 1
e 10 18 0
e 11 12 0
e 14 15 1
e 14 16 0
e 14 17 0
e 18 19 0
e 19 20 0
e 20 21 1
e 20 25 0
e 21 22 0
e 21 26 0
e 22 23 0
e 23 24 1
e 23 30 1
e 24 25 0
e 25 27 0
e 27 28 0
e 27 29 0
e 30 31 -1
