t 32 34
v 0 2 1
v 1 3 3
v 2 2 1
v 3 1 3
v 4 1 2
v 5 1 3
v 6 1 2
v 7 1 3
v 8 1 3
v 9 1 3
v 10 1 3
v 11 1 3
v 12 1 2
v 13 1 3
v 14 1 2
v 15 1 3
v 16 1 1
v 17 3 2
v 18 1 2
v 19 1 2
v 20 1 2
v 21 3 2
v 22 1 1
v 23 6 4
v 24 2 1
v 25 2 1
v 26 2 1
v 27 6 4
v 28 2 1
v 29 2 1
v 30 2 2
v 31 0 1
e 0 15 0
e 1 11 1
e 1 14 0
e 1 22 1
e 2 10 0
e 3 4 1
e 3 8 0
e 3 23 0
e 4 5 0
e 5 6 0
e 5 27 0
e 6 7 0
e 7 8 0
e 7 19 0
e 8 18 0
e 9 17 1
e 9 18 1
e 9 20 1
e 10 11 0
e 10 17 0
e 11 12 0
e 12 13 1
e 13 14 0
e 13 21 0
e 15 16 1
e 15 21 0
e 19 20 0
e 23 24 0
e 23 25 1
e 23 26 0
e 27 28 0
e 27 29 0
e 27 30 0
e 30 31 -1
