t 32 34
v 0 1 2
v 1 1 2
v 2 1 3
v 3 2 2
v 4 1 3
v 5 3 3
v 6 1 2
v 7 1 2
v 8 1 3
v 9 3 2
v 10 1 3
v 11 2 1
v 12 1 2
v 13 2 2
v 14 8 4
v 15 2 1
v 16 2 1
v 17 1 3
v 18 1 3
v 19 1 3
v 20 2 2
v 21 1 3
v 22 3 3
v 23 1 2
v 24 1 1
v 25 3 1
v 26 1 2
v 27 1 2
v 28 2 2
v 29 2 1
v 30 2 1
v 31 3 1
e 0 1 1
e 0 4 0
e 1 2 0
e 2 3 0
e 2 5 0
e 3 4 1
e 4 12 0
e 5 6 0
e 5 10 0
e 6 7 1
e 7 8 0
e 8 9 0
e 8 31 0
e 9 10 0
e 10 11 1
e 12 13 0
e 13 14 0
e 14 15 0
e 14 16 0
e 14 28 1
e 17 18 0
e 17 21 0
e 17 28 0
e 18 19 1
e 18 30 0
e 19 20 0
e 19 22 0
e 20 21 2
e 21 27 1
e 22 23 1
e 22 26 0
e 23 24 0
e 25 26 1
e 27 29 0
