t 32 34
v 0 1 1
v 1 1 1
v 2 1 3
v 3 3 1
v 4 1 3
v 5 3 2
v 6 2 1
v 7 1 3
v 8 1 2
v 9 3 3
v 10 1 3
v 11 1 2
v 12 1 3
v 13 2 1
v 14 3 2
v 15 1 3
v 16 1 2
v 17 1 3
v 18 3 3
v 19 1 2
v 20 1 1
v 21 1 3
v 22 2 1
v 23 3 2
v 24 1 3
v 25 1 2
v 26 1 3
v 27 1 3
v 28 1 2
v 29 1 2
v 30 1 1
v 31 1 1
e 0 9 0
e 1 2 0
e 2 3 0
e 2 4 0
e 4 5 1
e 4 6 0
e 5 7 0
e 7 8 0
e 7 11 0
e 8 9 0
e 9 10 0
e 10 11 0
e 10 12 1
e 12 13 0
e 12 14 1
e 14 15 0
e 15 16 0
e 15 19 0
e 16 17 0
e 17 18 0
e 17 21 0
e 18 19 0
e 18 20 0
e 21 22 0
e 21 23 1
e 23 24 0
e 24 25 0
e 24 29 0
e 25 26 1
e 26 27 0
e 26 31 0
e 27 28 0
e 27 30 0
e 28 29 0
