t 32 33
v 0 1 1
v 1 1 2
v 2 6 4
v 3 2 1
v 4 2 1
v 5 2 2
v 6 0 1
v 7 1 3
v 8 1 2
v 9 1 2
v 10 1 2
v 11 1 3
v 12 1 3
v 13 1 2
v 14 1 2
v 15 1 3
v 16 1 2
v 17 1 3
v 18 6 4
v 19 2 1
v 20 2 1
v 21 2 1
v 22 1 2
v 23 1 2
v 24 1 2
v 25 3 2
v 26 3 2
v 27 1 3
v 28 1 3
v 29 2 1
v 30 1 2
v 31 3 1
e 0 1 0
e 1 27 0
e 2 12 0
e 2 3 0
e 2 4 0
e 2 5 0
e 5 6 -1
e 7 8 0
e 7 9 0
e 7 25 0
e 8 12 0
e 9 10 0
e 10 11 0
e 11 12 1
e 11 13 0
e 13 14 0
e 14 15 1
e 15 16 0
e 15 17 0
e 16 24 1
e 17 18 0
e 17 22 0
e 18 19 0
e 18 20 0
e 18 21 0
e 22 23 1
e 23 24 0
e 25 26 1
e 26 27 1
e 27 28 0
e 28 29 0
e 28 30 0
e 30 31 1
