t 32 34
v 0 1 3
v 1 2 1
v 2 2 1
v 3 2 1
v 4 1 3
v 5 1 2
v 6 4 1
v 7 1 2
v 8 1 3
v 9 1 3
v 10 4 1
v 11 6 4
v 12 2 1
v 13 2 1
v 14 2 1
v 15 3 2
v 16 3 1
v 17 1 3
v 18 1 3
v 19 1 3
v 20 1 3
v 21 1 2
v 22 2 2
v 23 1 2
v 24 1 3
v 25 1 2
v 26 1 2
v 27 1 1
v 28 3 2
v 29 1 3
v 30 3 2
v 31 6 4
e 0 30 0
e 0 4 1
e 0 5 0
e 1 31 0
e 2 31 1
e 3 31 0
e 4 6 1
e 4 7 1
e 5 8 0
e 7 9 0
e 8 9 0
e 8 10 0
e 9 11 1
e 11 12 0
e 11 13 0
e 11 14 0
e 15 16 1
e 15 17 1
e 17 18 1
e 17 19 0
e 18 20 1
e 18 21 0
e 19 22 0
e 19 23 0
e 20 24 0
e 20 25 2
e 21 26 1
e 22 27 0
e 23 24 0
e 24 28 0
e 25 29 0
e 26 29 0
e 28 30 0
e 29 31 0
