t 64 70
v 0 1 3
v 1 1 3
v 2 2 2
v 3 1 3
v 4 1 3
v 5 1 3
v 6 1 2
v 7 2 2
v 8 1 3
v 9 2 1
v 10 1 3
v 11 1 2
v 12 1 2
v 13 2 1
v 14 1 1
v 15 1 2
v 16 2 2
v 17 1 3
v 18 1 3
v 19 1 2
v 20 1 3
v 21 2 1
v 22 1 2
v 23 1 3
v 24 2 2
v 25 1 3
v 26 1 3
v 27 1 3
v 28 2 2
v 29 1 3
v 30 2 1
v 31 1 3
v 32 2 1
v 33 2 1
v 34 1 3
v 35 2 1
v 36 1 3
v 37 2 1
v 38 2 2
v 39 2 1
v 40 1 2
v 41 1 2
v 42 1 3
v 43 2 1
v 44 1 3
v 45 2 1
v 46 1 3
v 47 2 1
v 48 1 3
v 49 1 3
v 50 2 2
v 51 2 1
v 52 1 3
v 53 1 2
v 54 1 3
v 55 2 1
v 56 1 3
v 57 2 1
v 58 1 3
v 59 2 1
v 60 1 3
v 61 1 3
v 62 1 3
v 63 2 1
e 0 1 0
e 0 5 0
e 0 28 0
e 1 2 0
e 1 6 0
e 2 3 1
e 3 4 0
e 3 7 0
e 4 5 1
e 4 16 1
e 5 38 0
e 6 50 0
e 7 8 0
e 8 9 0
e 8 10 0
e 10 11 1
e 10 15 0
e 11 12 0
e 12 13 0
e 14 15 0
e 16 17 0
e 17 18 0
e 17 39 0
e 18 19 0
e 18 25 0
e 19 20 0
e 20 21 0
e 20 22 0
e 22 23 0
e 23 24 0
e 23 25 0
e 24 36 0
e 25 26 0
e 26 27 0
e 26 34 0
e 27 29 1
e 27 40 0
e 28 29 0
e 29 30 0
e 31 32 0
e 31 33 1
e 31 40 0
e 34 35 0
e 34 36 1
e 36 37 0
e 38 61 0
e 41 42 1
e 41 49 0
e 42 43 1
e 42 44 0
e 44 45 0
e 44 46 0
e 46 47 0
e 46 48 0
e 48 49 0
e 48 60 1
e 49 62 0
e 50 62 0
e 51 61 0
e 52 53 0
e 52 60 0
e 52 61 0
e 53 54 0
e 54 55 1
e 54 56 0
e 56 57 0
e 56 58 0
e 58 59 0
e 58 60 2
e 62 63 0
