t 32 34
v 0 1 3
v 1 1 3
v 2 1 2
v 3 1 3
v 4 1 2
v 5 1 2
v 6 1 2
v 7 1 1
v 8 2 2
v 9 1 2
v 10 0 1
v 11 1 3
v 12 1 3
v 13 1 3
v 14 1 2
v 15 1 3
v 16 1 3
v 17 1 3
v 18 1 2
v 19 1 2
v 20 1 2
v 21 6 4
v 22 2 1
v 23 2 1
v 24 3 2
v 25 3 2
v 26 2 1
v 27 3 1
v 28 6 4
v 29 2 1
v 30 2 1
v 31 2 1
e 0 25 1
e 0 1 1
e 0 5 0
e 1 2 1
e 1 8 0
e 2 3 0
e 3 4 0
e 3 6 0
e 4 5 0
e 6 7 0
e 8 9 1
e 9 10 -1
e 11 12 1
e 11 16 0
e 11 17 0
e 12 13 1
e 12 27 0
e 13 14 1
e 13 24 0
e 14 15 0
e 15 16 0
e 15 28 0
e 16 20 0
e 17 18 0
e 17 21 1
e 18 19 0
e 19 20 0
e 21 22 0
e 21 23 0
e 21 26 0
e 24 25 0
e 28 29 0
e 28 30 0
e 28 31 0
