t 32 34
v 0 1 1
v 1 1 3
v 2 1 1
v 3 3 2
v 4 2 1
v 5 1 3
v 6 2 2
v 7 0 1
v 8 1 2
v 9 1 3
v 10 1 2
v 11 1 2
v 12 1 3
v 13 1 2
v 14 1 3
v 15 1 3
v 16 1 3
v 17 1 3
v 18 1 2
v 19 1 3
v 20 3 2
v 21 3 2
v 22 6 1
v 23 1 2
v 24 1 2
v 25 1 3
v 26 1 2
v 27 6 4
v 28 2 1
v 29 2 1
v 30 2 1
v 31 3 2
e 0 1 0
e 1 2 0
e 1 3 1
e 3 5 0
e 4 5 0
e 5 31 0
e 6 15 1
e 6 7 -1
e 8 9 1
e 8 13 0
e 9 10 0
e 9 20 0
e 10 11 0
e 11 12 1
e 12 13 0
e 12 22 1
e 14 15 0
e 14 19 0
e 14 21 0
e 15 16 0
e 16 17 1
e 16 23 0
e 17 18 0
e 17 26 1
e 18 19 1
e 19 27 1
e 20 21 0
e 23 24 1
e 24 25 1
e 25 26 0
e 25 31 1
e 27 28 1
e 27 29 2
e 27 30 0
