t 32 34
v 0 1 2
v 1 3 3
v 2 3 1
v 3 1 1
v 4 1 1
v 5 2 1
v 6 2 1
v 7 1 1
v 8 1 3
v 9 1 3
v 10 1 2
v 11 1 3
v 12 1 3
v 13 1 2
v 14 1 1
v 15 8 4
v 16 2 1
v 17 1 2
v 18 3 2
v 19 1 3
v 20 2 1
v 21 1 3
v 22 1 2
v 23 1 3
v 24 1 2
v 25 3 3
v 26 3 2
v 27 1 3
v 28 2 1
v 29 1 3
v 30 1 2
v 31 1 3
e 0 31 0
e 0 1 0
e 1 29 1
e 1 3 0
e 2 31 1
e 4 25 0
e 5 15 0
e 6 15 1
e 7 8 0
e 8 9 0
e 8 12 1
e 9 10 0
e 9 15 0
e 10 11 0
e 11 17 0
e 11 18 1
e 12 13 0
e 12 17 0
e 13 14 0
e 15 16 0
e 18 19 0
e 19 20 1
e 19 21 0
e 21 22 0
e 21 25 0
e 22 23 0
e 23 24 1
e 23 26 0
e 24 25 0
e 26 27 0
e 27 28 0
e 27 29 0
e 29 30 0
e 30 31 1
