t 32 35
v 0 1 2
v 1 3 2
v 2 6 4
v 3 1 3
v 4 1 3
v 5 2 1
v 6 2 1
v 7 2 1
v 8 3 2
v 9 1 3
v 10 1 3
v 11 1 3
v 12 1 3
v 13 1 2
v 14 3 1
v 15 1 2
v 16 3 1
v 17 2 1
v 18 1 2
v 19 1 2
v 20 1 2
v 21 1 2
v 22 2 1
v 23 1 3
v 24 1 3
v 25 1 3
v 26 1 3
v 27 1 2
v 28 3 2
v 29 1 3
v 30 1 2
v 31 1 2
e 0 27 0
e 0 3 1
e 1 28 0
e 1 4 0
e 2 29 1
e 2 5 0
e 2 6 1
e 2 7 0
e 3 31 1
e 3 8 0
e 4 9 0
e 4 10 0
e 8 11 0
e 9 12 0
e 9 13 0
e 10 14 0
e 10 15 1
e 11 16 0
e 11 17 0
e 12 18 1
e 12 19 0
e 13 20 0
e 15 19 1
e 18 21 0
e 20 21 0
e 22 23 1
e 23 24 0
e 23 25 0
e 24 26 0
e 24 27 0
e 25 28 0
e 25 29 0
e 26 30 0
e 26 31 1
e 29 30 0
