t 32 33
v 0 1 2
v 1 1 2
v 2 1 3
v 3 1 3
v 4 1 2
v 5 1 2
v 6 6 4
v 7 2 1
v 8 2 1
v 9 2 1
v 10 1 2
v 11 1 1
v 12 1 1
v 13 1 3
v 14 1 3
v 15 1 3
v 16 1 1
v 17 2 1
v 18 3 2
v 19 3 2
v 20 1 3
v 21 1 2
v 22 1 3
v 23 1 3
v 24 1 2
v 25 1 2
v 26 6 4
v 27 2 1
v 28 2 1
v 29 2 1
v 30 1 3
v 31 0 1
e 0 1 1
e 0 5 0
e 1 2 0
e 2 3 1
e 2 6 0
e 3 4 0
e 3 10 0
e 4 5 0
e 6 7 0
e 6 8 0
e 6 9 0
e 10 30 0
e 11 15 0
e 12 13 0
e 13 14 0
e 13 17 0
e 14 15 1
e 14 18 0
e 15 16 0
e 18 19 0
e 19 20 0
e 20 21 0
e 20 25 0
e 21 22 1
e 22 23 0
e 22 26 0
e 23 24 0
e 23 30 0
e 24 25 0
e 26 27 0
e 26 28 1
e 26 29 0
e 30 31 -1
