t 64 69
v 0 1 2
v 1 1 3
v 2 1 3
v 3 1 3
v 4 1 3
v 5 1 2
v 6 1 3
v 7 1 3
v 8 1 2
v 9 1 2
v 10 1 3
v 11 1 2
v 12 1 2
v 13 1 3
v 14 1 2
v 15 1 3
v 16 1 2
v 17 1 2
v 18 1 2
v 19 1 2
v 20 2 1
v 21 1 3
v 22 2 1
v 23 3 2
v 24 3 2
v 25 6 4
v 26 2 1
v 27 2 1
v 28 2 1
v 29 6 4
v 30 2 1
v 31 2 1
v 32 2 1
v 33 6 2
v 34 2 1
v 35 6 4
v 36 2 1
v 37 2 1
v 38 2 1
v 39 6 4
v 40 2 1
v 41 2 1
v 42 2 1
v 43 1 2
v 44 1 2
v 45 1 3
v 46 1 3
v 47 1 2
v 48 1 2
v 49 1 3
v 50 1 2
v 51 1 3
v 52 1 2
v 53 1 3
v 54 1 2
v 55 1 2
v 56 1 2
v 57 3 2
v 58 1 3
v 59 2 1
v 60 3 2
v 61 1 3
v 62 1 3
v 63 1 2
e 0 62 0
e 0 63 0
e 1 62 0
e 1 17 0
e 1 25 0
e 2 61 0
e 2 3 1
e 2 20 0
e 3 17 0
e 3 21 0
e 4 5 1
e 4 14 0
e 4 23 1
e 5 16 0
e 6 13 0
e 6 16 0
e 6 18 1
e 7 8 1
e 7 15 0
e 7 19 0
e 8 9 0
e 9 10 0
e 10 11 0
e 10 24 1
e 11 15 1
e 12 60 0
e 12 63 1
e 13 14 0
e 13 35 0
e 15 29 0
e 18 19 0
e 21 22 1
e 21 23 0
e 24 58 0
e 25 26 1
e 25 27 0
e 25 28 0
e 29 30 0
e 29 31 1
e 29 32 0
e 33 51 1
e 33 34 0
e 35 36 0
e 35 37 0
e 35 38 0
e 39 53 1
e 39 40 0
e 39 41 0
e 39 42 1
e 43 44 0
e 43 52 0
e 44 54 1
e 45 51 0
e 45 54 0
e 45 55 1
e 46 47 0
e 46 53 0
e 46 56 0
e 47 48 0
e 48 49 0
e 49 50 0
e 49 57 0
e 50 53 0
e 51 52 1
e 55 56 0
e 57 58 1
e 58 59 1
e 60 61 0
e 61 62 0
