t 32 33
v 0 1 2
v 1 1 3
v 2 1 3
v 3 3 2
v 4 1 3
v 5 3 3
v 6 1 1
v 7 2 1
v 8 2 1
v 9 1 3
v 10 2 2
v 11 1 3
v 12 1 3
v 13 1 2
v 14 3 2
v 15 3 2
v 16 3 1
v 17 1 2
v 18 2 2
v 19 1 3
v 20 2 1
v 21 1 3
v 22 5 1
v 23 1 2
v 24 1 2
v 25 1 2
v 26 1 2
v 27 1 2
v 28 1 2
v 29 1 2
v 30 1 2
v 31 1 1
e 0 1 0
e 0 5 0
e 1 2 1
e 1 6 1
e 2 3 0
e 2 7 0
e 3 4 0
e 4 5 0
e 4 8 0
e 5 9 0
e 9 10 0
e 9 13 0
e 10 11 0
e 11 12 0
e 11 17 0
e 12 13 0
e 12 14 0
e 14 15 1
e 15 16 0
e 17 18 0
e 18 19 0
e 19 20 1
e 19 21 0
e 21 22 0
e 21 23 1
e 23 24 1
e 24 25 0
e 25 26 0
e 26 27 0
e 27 28 0
e 28 29 0
e 29 30 0
e 30 31 1
