t 32 34
v 0 1 1
v 1 1 1
v 2 1 2
v 3 1 2
v 4 1 3
v 5 3 2
v 6 3 2
v 7 1 3
v 8 1 3
v 9 1 3
v 10 6 4
v 11 1 2
v 12 2 1
v 13 1 3
v 14 2 1
v 15 2 1
v 16 2 1
v 17 1 3
v 18 1 2
v 19 1 2
v 20 1 2
v 21 1 3
v 22 3 2
v 23 1 3
v 24 2 1
v 25 1 3
v 26 1 2
v 27 1 2
v 28 1 2
v 29 1 2
v 30 1 3
v 31 3 1
e 0 2 1
e 1 3 1
e 2 4 0
e 3 4 0
e 4 5 0
e 5 6 1
e 6 7 0
e 7 8 0
e 7 9 1
e 8 10 0
e 8 11 1
e 9 12 0
e 9 13 0
e 10 14 1
e 10 15 0
e 10 16 0
e 11 17 0
e 13 17 1
e 13 18 0
e 17 19 0
e 18 20 0
e 19 21 0
e 20 21 1
e 21 22 0
e 22 23 1
e 23 24 1
e 23 25 0
e 25 26 1
e 25 27 0
e 26 28 0
e 27 29 0
e 28 30 0
e 29 30 1
e 30 31 0
