t 64 69
v 0 2 1
v 1 3 3
v 2 2 1
v 3 3 3
v 4 2 1
v 5 3 3
v 6 2 1
v 7 3 3
v 8 2 1
v 9 1 2
v 10 1 3
v 11 1 1
v 12 1 2
v 13 1 3
v 14 1 2
v 15 1 3
v 16 1 2
v 17 1 3
v 18 1 3
v 19 1 3
v 20 1 3
v 21 1 3
v 22 3 2
v 23 1 3
v 24 1 3
v 25 1 2
v 26 1 3
v 27 3 2
v 28 1 3
v 29 1 3
v 30 1 3
v 31 1 2
v 32 3 2
v 33 1 3
v 34 1 3
v 35 1 3
v 36 1 2
v 37 3 2
v 38 1 3
v 39 3 2
v 40 3 2
v 41 1 2
v 42 1 2
v 43 1 2
v 44 1 1
v 45 1 2
v 46 3 2
v 47 3 2
v 48 3 2
v 49 3 2
v 50 1 1
v 51 1 1
v 52 1 1
v 53 1 1
v 54 1 3
v 55 1 2
v 56 6 4
v 57 2 1
v 58 2 1
v 59 2 1
v 60 6 4
v 61 2 1
v 62 2 1
v 63 2 1
e 0 20 1
e 1 22 0
e 1 50 1
e 1 54 0
e 2 28 0
e 3 29 0
e 3 32 0
e 3 51 0
e 4 38 1
e 5 34 1
e 5 37 0
e 5 52 0
e 6 33 0
e 7 24 0
e 7 27 1
e 7 53 0
e 8 23 0
e 9 10 0
e 9 45 0
e 10 12 0
e 10 39 0
e 11 12 2
e 13 14 0
e 13 18 1
e 13 56 0
e 14 15 0
e 15 16 1
e 15 60 0
e 16 17 1
e 17 18 1
e 17 42 0
e 18 41 0
e 19 40 0
e 19 41 1
e 19 43 0
e 20 39 0
e 20 54 1
e 21 22 0
e 21 49 0
e 21 55 0
e 23 24 1
e 23 40 1
e 24 25 0
e 25 26 0
e 26 27 1
e 26 46 1
e 28 29 1
e 28 49 0
e 29 31 1
e 30 31 0
e 30 32 1
e 30 48 1
e 33 34 0
e 33 46 0
e 34 36 0
e 35 36 1
e 35 37 0
e 35 47 0
e 38 47 0
e 38 48 1
e 42 43 1
e 44 45 1
e 54 55 0
e 56 57 1
e 56 58 1
e 56 59 0
e 60 61 0
e 60 62 1
e 60 63 0
