t 32 34
v 0 1 2
v 1 1 2
v 2 1 3
v 3 1 2
v 4 1 3
v 5 1 3
v 6 1 2
v 7 1 3
v 8 1 3
v 9 1 2
v 10 1 2
v 11 1 2
v 12 2 1
v 13 6 4
v 14 2 1
v 15 2 1
v 16 6 1
v 17 2 1
v 18 1 2
v 19 1 3
v 20 1 3
v 21 1 2
v 22 1 2
v 23 1 3
v 24 3 2
v 25 3 2
v 26 6 4
v 27 2 1
v 28 2 1
v 29 2 1
v 30 1 2
v 31 1 2
e 0 1 0
e 0 2 0
e 1 5 0
e 2 3 0
e 2 16 0
e 3 4 0
e 4 5 1
e 4 24 0
e 5 12 0
e 6 7 0
e 6 11 1
e 7 8 0
e 7 13 0
e 8 9 0
e 8 30 1
e 9 10 0
e 10 11 1
e 13 14 0
e 13 15 0
e 13 17 1
e 18 19 0
e 18 23 0
e 19 20 0
e 19 26 0
e 20 21 0
e 20 31 0
e 21 22 0
e 22 23 1
e 23 25 0
e 24 25 0
e 26 27 0
e 26 28 0
e 26 29 0
e 30 31 0
