t 64 77
v 0 1 2
v 1 1 2
v 2 1 3
v 3 1 2
v 4 1 2
v 5 1 2
v 6 1 2
v 7 1 2
v 8 1 2
v 9 1 2
v 10 1 2
v 11 1 2
v 12 1 3
v 13 3 3
v 14 1 2
v 15 1 2
v 16 1 3
v 17 1 3
v 18 1 3
v 19 1 3
v 20 3 3
v 21 1 2
v 22 1 2
v 23 1 3
v 24 1 3
v 25 1 2
v 26 1 2
v 27 1 1
v 28 1 2
v 29 1 1
v 30 26 6
v 31 3 3
v 32 1 2
v 33 1 2
v 34 1 3
v 35 1 3
v 36 1 3
v 37 1 3
v 38 3 3
v 39 1 2
v 40 1 2
v 41 1 3
v 42 1 3
v 43 1 2
v 44 1 2
v 45 1 3
v 46 1 1
v 47 1 1
v 48 1 3
v 49 1 1
v 50 1 1
v 51 3 3
v 52 1 2
v 53 1 2
v 54 1 3
v 55 1 3
v 56 1 3
v 57 1 3
v 58 3 3
v 59 1 2
v 60 1 2
v 61 1 3
v 62 1 3
v 63 1 2
e 0 55 0
e 0 63 0
e 1 2 0
e 1 4 1
e 2 54 0
e 2 3 0
e 3 6 0
e 4 5 1
e 5 6 0
e 7 8 0
e 7 12 1
e 8 9 0
e 9 10 0
e 10 11 0
e 11 12 1
e 12 61 0
e 13 14 0
e 13 18 1
e 13 30 0
e 14 15 0
e 15 16 0
e 16 17 1
e 16 28 0
e 17 18 0
e 17 26 0
e 18 19 0
e 19 20 0
e 19 24 0
e 20 21 0
e 20 30 0
e 21 22 0
e 22 23 0
e 23 24 0
e 23 29 0
e 24 25 0
e 25 26 0
e 27 28 0
e 30 31 0
e 30 38 0
e 30 51 1
e 30 58 0
e 31 32 0
e 31 36 0
e 32 33 1
e 33 34 0
e 34 35 0
e 34 45 0
e 35 36 0
e 35 44 0
e 36 37 0
e 37 38 0
e 37 42 0
e 38 39 0
e 39 40 0
e 40 41 0
e 41 42 1
e 41 48 0
e 42 43 0
e 43 44 1
e 45 46 1
e 45 47 0
e 48 49 0
e 48 50 0
e 51 52 0
e 51 56 0
e 52 53 0
e 53 54 0
e 54 55 0
e 55 56 1
e 56 57 0
e 57 58 1
e 57 62 0
e 58 59 0
e 59 60 0
e 60 61 0
e 61 62 0
e 62 63 2
