t 64 71
v 0 1 2
v 1 1 3
v 2 1 2
v 3 1 2
v 4 1 3
v 5 1 2
v 6 1 2
v 7 2 2
v 8 1 3
v 9 1 3
v 10 1 2
v 11 1 3
v 12 1 2
v 13 1 3
v 14 4 1
v 15 1 3
v 16 1 2
v 17 1 3
v 18 1 2
v 19 1 3
v 20 1 3
v 21 1 3
v 22 1 2
v 23 4 1
v 24 2 2
v 25 1 2
v 26 1 3
v 27 1 2
v 28 1 2
v 29 1 3
v 30 1 2
v 31 1 2
v 32 1 2
v 33 1 2
v 34 1 3
v 35 1 2
v 36 1 3
v 37 1 4
v 38 1 2
v 39 1 2
v 40 1 2
v 41 1 2
v 42 1 3
v 43 1 3
v 44 1 3
v 45 1 4
v 46 1 2
v 47 1 2
v 48 1 2
v 49 1 2
v 50 1 2
v 51 1 1
v 52 1 1
v 53 1 3
v 54 2 1
v 55 2 1
v 56 1 2
v 57 2 1
v 58 1 3
v 59 2 1
v 60 2 1
v 61 1 3
v 62 2 1
v 63 2 1
e 0 1 0
e 0 5 0
e 1 2 0
e 1 61 0
e 2 3 0
e 3 4 0
e 4 5 0
e 4 6 0
e 6 7 0
e 7 8 1
e 8 9 0
e 8 13 0
e 9 10 0
e 9 14 1
e 10 11 0
e 11 12 1
e 11 15 1
e 12 13 1
e 13 58 0
e 15 16 0
e 15 17 0
e 16 32 1
e 17 18 0
e 17 22 0
e 18 19 0
e 19 20 1
e 19 23 0
e 20 21 0
e 20 24 0
e 21 22 0
e 21 53 1
e 24 25 0
e 25 26 0
e 26 27 0
e 26 31 0
e 27 28 1
e 28 29 1
e 29 30 0
e 29 56 0
e 30 31 1
e 32 33 0
e 33 34 0
e 34 35 0
e 34 39 1
e 35 36 0
e 36 37 0
e 36 40 0
e 37 38 0
e 37 43 0
e 37 51 0
e 38 39 0
e 40 41 1
e 41 42 0
e 42 43 0
e 42 44 1
e 43 47 0
e 44 45 1
e 44 48 0
e 45 46 0
e 45 50 0
e 45 52 0
e 46 47 0
e 48 49 0
e 49 50 0
e 53 54 0
e 53 55 1
e 56 57 0
e 58 59 0
e 58 60 1
e 61 62 1
e 61 63 1
