t 32 34
v 0 1 2
v 1 1 2
v 2 1 3
v 3 1 3
v 4 1 2
v 5 3 2
v 6 3 2
v 7 1 3
v 8 2 1
v 9 6 4
v 10 2 1
v 11 2 1
v 12 2 1
v 13 6 4
v 14 2 1
v 15 2 1
v 16 2 1
v 17 1 1
v 18 1 3
v 19 1 3
v 20 2 1
v 21 2 1
v 22 1 2
v 23 1 2
v 24 1 2
v 25 1 3
v 26 1 3
v 27 3 2
v 28 1 3
v 29 1 2
v 30 1 3
v 31 1 3
e 0 31 0
e 0 1 0
e 1 2 1
e 2 3 0
e 2 18 0
e 3 4 1
e 3 13 0
e 4 31 0
e 5 31 0
e 5 6 0
e 6 7 0
e 7 29 1
e 7 30 0
e 8 30 0
e 9 28 0
e 9 10 1
e 9 11 0
e 9 12 1
e 13 14 0
e 13 15 0
e 13 16 0
e 17 19 0
e 18 19 0
e 18 20 0
e 19 21 0
e 22 23 2
e 22 27 0
e 23 24 0
e 24 25 1
e 25 26 1
e 25 28 1
e 26 27 1
e 26 30 0
e 28 29 2
