t 64 70
v 0 3 3
v 1 2 1
v 2 3 3
v 3 2 1
v 4 3 3
v 5 2 1
v 6 1 2
v 7 1 2
v 8 1 2
v 9 1 3
v 10 1 3
v 11 1 1
v 12 1 1
v 13 1 2
v 14 1 3
v 15 1 2
v 16 1 2
v 17 1 3
v 18 1 2
v 19 1 2
v 20 1 3
v 21 1 2
v 22 1 3
v 23 1 3
v 24 1 3
v 25 1 2
v 26 1 3
v 27 1 2
v 28 1 3
v 29 1 3
v 30 1 2
v 31 1 3
v 32 1 2
v 33 1 3
v 34 1 2
v 35 1 3
v 36 1 3
v 37 1 2
v 38 1 3
v 39 1 2
v 40 1 3
v 41 1 2
v 42 1 3
v 43 1 3
v 44 1 1
v 45 1 1
v 46 3 2
v 47 3 2
v 48 3 2
v 49 3 2
v 50 3 2
v 51 1 1
v 52 1 1
v 53 1 3
v 54 2 1
v 55 1 2
v 56 0 1
v 57 3 2
v 58 2 1
v 59 3 3
v 60 2 1
v 61 3 3
v 62 3 2
v 63 3 2
e 0 40 0
e 0 41 0
e 0 55 0
e 1 43 0
e 2 29 0
e 2 32 0
e 2 45 0
e 3 28 2
e 4 19 0
e 4 20 0
e 4 44 0
e 5 42 0
e 6 7 0
e 6 10 0
e 7 8 0
e 8 9 0
e 9 14 0
e 9 50 0
e 10 11 0
e 10 14 0
e 12 13 0
e 13 14 0
e 15 57 1
e 15 16 0
e 16 17 0
e 17 18 0
e 17 46 0
e 18 57 1
e 19 22 0
e 20 21 0
e 20 42 1
e 21 22 0
e 22 49 1
e 23 58 0
e 23 24 1
e 23 46 0
e 24 59 0
e 24 25 1
e 25 26 1
e 26 27 0
e 26 47 0
e 27 59 0
e 28 29 0
e 28 49 1
e 29 30 0
e 30 31 0
e 31 32 0
e 31 48 0
e 33 62 0
e 33 34 0
e 33 37 0
e 34 35 1
e 35 61 0
e 35 36 0
e 36 60 0
e 36 47 1
e 37 61 0
e 38 63 0
e 38 39 0
e 38 41 0
e 39 40 0
e 40 43 0
e 42 50 1
e 43 48 0
e 51 59 0
e 52 61 0
e 53 62 0
e 53 63 1
e 53 54 0
e 55 56 -1
