t 64 69
v 0 1 3
v 1 1 3
v 2 1 2
v 3 1 2
v 4 1 3
v 5 1 3
v 6 1 2
v 7 1 3
v 8 1 2
v 9 1 2
v 10 3 2
v 11 1 3
v 12 2 1
v 13 1 3
v 14 1 2
v 15 1 3
v 16 1 2
v 17 3 3
v 18 1 1
v 19 3 2
v 20 1 3
v 21 2 1
v 22 1 3
v 23 3 3
v 24 1 2
v 25 1 3
v 26 1 2
v 27 3 2
v 28 2 1
v 29 8 4
v 30 2 1
v 31 2 1
v 32 2 1
v 33 8 4
v 34 2 1
v 35 2 1
v 36 2 1
v 37 1 1
v 38 1 1
v 39 1 1
v 40 1 2
v 41 1 3
v 42 1 2
v 43 3 2
v 44 1 3
v 45 2 1
v 46 1 3
v 47 1 2
v 48 1 3
v 49 1 2
v 50 3 3
v 51 1 1
v 52 3 2
v 53 1 3
v 54 2 1
v 55 1 3
v 56 3 3
v 57 1 2
v 58 1 3
v 59 1 2
v 60 3 2
v 61 1 1
v 62 1 4
v 63 0 1
e 0 1 0
e 0 5 0
e 0 6 0
e 1 2 0
e 1 29 0
e 2 3 1
e 3 4 0
e 4 5 0
e 4 10 1
e 5 9 0
e 6 7 0
e 7 8 0
e 7 33 1
e 8 9 0
e 10 11 0
e 11 12 0
e 11 13 1
e 13 14 1
e 13 17 0
e 14 15 1
e 15 16 0
e 15 19 1
e 16 17 0
e 17 18 0
e 19 20 0
e 20 21 1
e 20 22 0
e 22 23 0
e 22 26 0
e 23 24 1
e 23 37 0
e 24 25 0
e 25 26 1
e 25 27 0
e 27 62 1
e 28 62 0
e 29 30 1
e 29 31 0
e 29 32 1
e 33 34 0
e 33 35 1
e 33 36 1
e 38 42 0
e 39 40 0
e 40 41 0
e 41 42 0
e 41 43 0
e 43 44 1
e 44 45 0
e 44 46 1
e 46 47 1
e 46 50 1
e 47 48 0
e 48 49 0
e 48 52 0
e 49 50 1
e 50 51 0
e 52 53 0
e 53 54 0
e 53 55 0
e 55 56 1
e 55 59 0
e 56 57 0
e 56 61 0
e 57 58 0
e 58 59 0
e 58 60 0
e 60 62 0
e 62 63 -1
