t 32 33
v 0 1 3
v 1 1 3
v 2 1 3
v 3 2 1
v 4 2 1
v 5 1 3
v 6 2 1
v 7 2 1
v 8 2 1
v 9 1 2
v 10 1 2
v 11 1 2
v 12 1 2
v 13 1 2
v 14 1 2
v 15 1 2
v 16 1 1
v 17 1 3
v 18 1 3
v 19 1 2
v 20 1 3
v 21 1 2
v 22 1 3
v 23 2 1
v 24 4 1
v 25 1 3
v 26 1 2
v 27 1 3
v 28 1 2
v 29 1 2
v 30 1 3
v 31 4 1
e 0 30 1
e 0 1 0
e 0 8 0
e 1 28 0
e 1 5 0
e 2 22 0
e 2 3 0
e 2 4 0
e 5 6 0
e 5 7 0
e 9 26 1
e 9 10 0
e 10 11 0
e 11 12 0
e 12 13 0
e 13 14 1
e 14 15 0
e 15 16 1
e 17 18 0
e 17 22 0
e 17 23 0
e 18 19 0
e 18 24 0
e 19 20 0
e 20 21 0
e 20 25 0
e 21 22 0
e 25 26 0
e 25 27 0
e 27 28 1
e 27 29 0
e 29 30 0
e 30 31 0
