t 32 36
v 0 3 1
v 1 9 1
v 2 4 2
v 3 4 2
v 4 6 1
v 5 7 1
v 6 1 2
v 7 12 1
v 8 2 1
v 9 2 2
v 10 6 1
v 11 3 1
v 12 5 1
v 13 11 2
v 14 10 3
v 15 0 1
v 16 6 1
v 17 12 1
v 18 0 1
v 19 7 2
v 20 2 2
v 21 9 1
v 22 11 1
v 23 1 2
v 24 6 1
v 25 8 2
v 26 0 1
v 27 0 1
v 28 11 1
v 29 3 1
v 30 7 2
v 31 1 29
e 0 31 5
e 1 31 2
e 2 9 5
e 2 31 1
e 3 31 9
e 3 20 12
e 4 31 4
e 5 31 10
e 6 13 5
e 6 31 13
e 7 31 14
e 8 31 5
e 9 31 2
e 10 31 4
e 11 31 5
e 12 31 10
e 13 31 12
e 14 31 1
e 14 24 2
e 14 29 11
e 15 31 7
e 16 31 12
e 17 31 1
e 18 31 3
e 19 31 3
e 19 25 13
e 20 31 9
e 21 31 14
e 22 31 9
e 23 31 3
e 23 30 14
e 25 31 14
e 26 31 1
e 27 31 13
e 28 31 5
e 30 31 5
