t 64 179
v 0 4 5
v 1 6 6
v 2 7 11
v 3 6 5
v 4 4 2
v 5 10 6
v 6 10 8
v 7 0 5
v 8 11 3
v 9 0 2
v 10 7 2
v 11 4 4
v 12 5 3
v 13 3 7
v 14 3 7
v 15 1 4
v 16 1 6
v 17 10 4
v 18 14 6
v 19 5 2
v 20 6 2
v 21 7 1
v 22 3 4
v 23 3 3
v 24 9 6
v 25 13 4
v 26 2 3
v 27 1 3
v 28 11 4
v 29 1 3
v 30 11 16
v 31 3 7
v 32 0 5
v 33 12 2
v 34 12 2
v 35 7 2
v 36 5 2
v 37 7 4
v 38 4 3
v 39 11 2
v 40 9 1
v 41 5 1
v 42 2 3
v 43 12 2
v 44 5 6
v 45 4 3
v 46 7 4
v 47 10 1
v 48 5 7
v 49 5 8
v 50 12 10
v 51 7 2
v 52 7 3
v 53 0 3
v 54 6 20
v 55 6 32
v 56 13 32
v 57 11 18
v 58 14 2
v 59 9 14
v 60 2 3
v 61 14 2
v 62 11 2
v 63 1 3
e 0 54 6
e 0 55 12
e 0 56 8
e 0 57 4
e 0 59 12
e 1 2 14
e 1 30 7
e 1 56 13
e 1 31 4
e 1 48 4
e 1 16 6
e 2 3 14
e 2 11 11
e 2 30 8
e 2 56 7
e 2 14 2
e 2 31 14
e 2 5 14
e 2 6 7
e 2 43 2
e 2 49 3
e 3 54 5
e 3 55 11
e 3 14 11
e 3 29 9
e 4 30 13
e 4 56 6
e 5 56 7
e 5 6 3
e 5 48 3
e 5 28 4
e 5 38 1
e 6 30 8
e 6 56 12
e 6 57 7
e 6 27 11
e 6 10 12
e 6 48 9
e 7 30 6
e 7 32 8
e 7 39 0
e 7 56 12
e 7 24 4
e 8 30 2
e 8 56 5
e 8 16 8
e 9 54 0
e 9 55 14
e 10 56 10
e 11 55 6
e 11 14 12
e 11 25 12
e 12 30 5
e 12 55 4
e 12 56 10
e 13 54 11
e 13 55 11
e 13 56 0
e 13 57 11
e 13 59 2
e 13 52 0
e 13 16 9
e 14 32 3
e 14 55 1
e 14 52 7
e 14 22 2
e 15 55 14
e 15 59 12
e 15 44 7
e 15 46 2
e 16 54 7
e 16 55 7
e 16 59 4
e 17 54 7
e 17 55 7
e 17 57 5
e 17 59 7
e 18 54 13
e 18 55 0
e 18 56 6
e 18 57 13
e 18 59 10
e 18 37 14
e 19 54 8
e 19 55 11
e 20 56 6
e 20 57 7
e 21 50 7
e 22 30 5
e 22 54 13
e 22 55 6
e 23 55 1
e 23 49 4
e 23 46 12
e 24 54 4
e 24 57 14
e 24 59 14
e 24 49 9
e 24 50 10
e 25 54 9
e 25 55 1
e 25 59 6
e 26 54 9
e 26 56 1
e 26 28 7
e 27 56 11
e 27 57 2
e 28 56 11
e 28 57 11
e 29 56 3
e 29 57 1
e 30 32 9
e 30 56 14
e 30 57 14
e 30 31 11
e 30 48 8
e 30 60 8
e 30 63 11
e 30 35 5
e 31 56 3
e 31 57 9
e 31 48 9
e 31 60 12
e 32 56 13
e 32 34 5
e 33 54 1
e 33 55 12
e 34 55 7
e 35 56 1
e 36 54 3
e 36 55 7
e 37 42 14
e 37 44 4
e 37 50 14
e 38 54 10
e 38 55 12
e 39 56 6
e 40 56 13
e 41 55 3
e 42 55 0
e 42 59 4
e 43 56 3
e 44 55 14
e 44 59 11
e 44 49 4
e 44 50 6
e 45 55 3
e 45 53 11
e 45 50 8
e 46 55 12
e 46 51 1
e 47 55 12
e 48 56 6
e 48 49 3
e 49 54 13
e 49 57 14
e 49 50 0
e 50 55 6
e 50 56 14
e 50 57 1
e 50 53 7
e 51 55 1
e 52 56 7
e 53 55 9
e 54 56 7
e 54 59 13
e 54 63 2
e 54 61 12
e 55 57 14
e 55 58 5
e 55 63 6
e 55 61 3
e 56 57 1
e 56 59 0
e 56 62 5
e 56 60 3
e 57 59 11
e 57 62 7
e 58 59 1
