t 32 143
v 0 3 13
v 1 4 21
v 2 7 9
v 3 7 2
v 4 2 14
v 5 1 4
v 6 10 12
v 7 9 5
v 8 0 3
v 9 7 6
v 10 13 7
v 11 6 4
v 12 13 8
v 13 10 8
v 14 1 4
v 15 5 3
v 16 14 10
v 17 9 4
v 18 14 15
v 19 10 9
v 20 0 19
v 21 11 1
v 22 8 6
v 23 14 9
v 24 11 13
v 25 7 9
v 26 3 13
v 27 12 31
v 28 14 6
v 29 9 1
v 30 13 15
v 31 2 2
e 0 2 12
e 0 4 1
e 0 6 9
e 0 30 14
e 0 1 13
e 0 20 10
e 0 18 9
e 0 27 1
e 0 22 0
e 0 24 4
e 0 28 13
e 0 12 11
e 0 13 10
e 1 4 2
e 1 6 4
e 1 23 0
e 1 18 10
e 1 19 12
e 1 17 2
e 1 25 12
e 1 26 0
e 1 27 8
e 1 24 3
e 1 5 6
e 1 7 12
e 1 9 7
e 1 10 9
e 1 11 14
e 1 12 5
e 1 13 8
e 1 14 8
e 1 15 6
e 1 16 2
e 2 6 0
e 2 20 4
e 2 19 0
e 2 26 14
e 2 27 0
e 2 7 3
e 2 12 2
e 2 16 6
e 3 18 14
e 3 27 12
e 4 6 12
e 4 23 9
e 4 30 11
e 4 20 14
e 4 19 14
e 4 26 2
e 4 27 3
e 4 22 10
e 4 24 6
e 4 5 6
e 4 11 5
e 4 16 4
e 5 25 10
e 5 27 4
e 6 23 11
e 6 30 0
e 6 20 12
e 6 18 6
e 6 26 12
e 6 27 13
e 6 24 10
e 6 10 8
e 7 20 4
e 7 27 10
e 7 22 13
e 8 30 0
e 8 18 8
e 8 27 4
e 9 30 11
e 9 26 7
e 9 27 11
e 9 10 14
e 9 11 2
e 10 30 12
e 10 19 9
e 10 26 11
e 10 27 6
e 11 27 9
e 12 30 1
e 12 20 11
e 12 18 3
e 12 27 3
e 12 13 0
e 13 20 8
e 13 18 13
e 13 27 10
e 13 24 5
e 13 28 7
e 14 30 13
e 14 20 1
e 14 27 7
e 15 20 10
e 15 27 8
e 16 30 4
e 16 20 0
e 16 18 13
e 16 19 4
e 16 26 5
e 16 27 2
e 16 24 6
e 17 25 8
e 17 26 5
e 17 27 6
e 18 23 8
e 18 30 7
e 18 20 13
e 18 27 9
e 18 24 12
e 18 28 6
e 18 31 8
e 19 23 8
e 19 20 3
e 19 25 10
e 19 27 8
e 20 23 5
e 20 25 3
e 20 26 2
e 20 27 2
e 20 22 11
e 20 24 8
e 20 28 6
e 21 27 5
e 22 30 0
e 22 27 0
e 23 30 6
e 23 26 14
e 23 27 0
e 24 30 12
e 24 25 7
e 24 26 4
e 24 27 2
e 24 28 10
e 25 30 2
e 25 26 12
e 25 27 11
e 26 27 9
e 27 30 3
e 27 28 0
e 27 31 11
e 27 29 0
