t 16 53
v 0 13 5
v 1 11 11
v 2 4 7
v 3 8 7
v 4 11 15
v 5 8 5
v 6 14 3
v 7 13 6
v 8 14 8
v 9 14 3
v 10 5 5
v 11 0 7
v 12 6 7
v 13 7 8
v 14 14 8
v 15 9 1
e 0 5 11
e 0 4 4
e 0 6 3
e 0 7 10
e 0 10 5
e 1 4 2
e 1 7 3
e 1 10 14
e 1 9 8
e 1 11 4
e 1 12 0
e 1 13 12
e 1 2 1
e 1 14 4
e 1 3 11
e 1 8 6
e 2 4 13
e 2 12 12
e 2 13 12
e 2 14 4
e 2 3 9
e 2 8 0
e 3 4 12
e 3 11 13
e 3 13 2
e 3 14 13
e 3 8 11
e 4 5 10
e 4 6 1
e 4 7 5
e 4 10 12
e 4 15 9
e 4 9 2
e 4 11 7
e 4 12 7
e 4 13 10
e 4 14 6
e 4 8 11
e 5 7 8
e 5 10 1
e 5 9 6
e 6 7 12
e 7 10 5
e 8 11 11
e 8 12 3
e 8 13 1
e 8 14 0
e 11 12 9
e 11 13 5
e 11 14 6
e 12 13 7
e 12 14 4
e 13 14 13
