t 32 34
v 0 1 2
v 1 1 2
v 2 1 3
v 3 1 3
v 4 1 2
v 5 1 3
v 6 2 1
v 7 1 3
v 8 2 1
v 9 2 1
v 10 3 2
v 11 3 2
v 12 1 3
v 13 1 2
v 14 1 2
v 15 1 3
v 16 1 3
v 17 1 2
v 18 6 4
v 19 2 1
v 20 2 1
v 21 2 1
v 22 1 2
v 23 1 2
v 24 1 3
v 25 1 3
v 26 1 2
v 27 1 2
v 28 1 2
v 29 1 2
v 30 6 2
v 31 2 1
e 0 1 0
e 0 5 0
e 1 2 1
e 2 3 0
e 2 10 1
e 3 4 0
e 3 6 0
e 4 5 1
e 5 7 1
e 7 8 0
e 7 9 0
e 10 11 0
e 11 12 0
e 12 13 1
e 12 17 0
e 13 14 0
e 14 15 0
e 15 16 1
e 15 22 1
e 16 17 0
e 16 18 0
e 18 19 0
e 18 20 0
e 18 21 0
e 22 23 0
e 23 24 0
e 24 25 1
e 24 29 0
e 25 26 1
e 25 30 0
e 26 27 0
e 27 28 1
e 28 29 0
e 30 31 0
