t 32 34
v 0 6 3
v 1 2 1
v 2 2 1
v 3 1 3
v 4 1 2
v 5 1 3
v 6 1 3
v 7 1 3
v 8 1 3
v 9 1 2
v 10 1 2
v 11 1 3
v 12 1 3
v 13 6 4
v 14 3 1
v 15 2 1
v 16 3 2
v 17 3 2
v 18 1 3
v 19 1 2
v 20 1 3
v 21 1 3
v 22 1 2
v 23 1 2
v 24 2 1
v 25 2 1
v 26 2 1
v 27 6 4
v 28 2 1
v 29 2 1
v 30 2 1
v 31 1 1
e 0 20 0
e 0 1 1
e 0 2 0
e 3 4 1
e 3 8 1
e 3 27 0
e 4 5 0
e 5 6 0
e 5 13 0
e 6 7 0
e 6 14 0
e 7 8 1
e 7 12 0
e 8 9 0
e 9 10 0
e 10 11 0
e 11 12 0
e 11 16 2
e 12 15 1
e 13 24 0
e 13 25 0
e 13 26 0
e 16 17 0
e 17 18 0
e 18 19 0
e 18 23 0
e 19 20 0
e 20 21 1
e 21 22 0
e 21 31 0
e 22 23 1
e 27 28 1
e 27 29 0
e 27 30 1
