t 32 34
v 0 1 3
v 1 1 3
v 2 1 2
v 3 6 1
v 4 1 1
v 5 1 1
v 6 1 1
v 7 1 3
v 8 1 1
v 9 3 2
v 10 3 2
v 11 1 3
v 12 1 3
v 13 1 2
v 14 1 1
v 15 1 2
v 16 1 2
v 17 1 3
v 18 1 3
v 19 1 2
v 20 1 2
v 21 1 3
v 22 1 2
v 23 1 1
v 24 1 3
v 25 3 2
v 26 3 2
v 27 1 3
v 28 1 3
v 29 1 2
v 30 3 1
v 31 1 3
e 0 29 1
e 0 1 0
e 0 3 0
e 1 31 0
e 1 4 0
e 2 31 0
e 2 5 0
e 6 7 0
e 7 8 0
e 7 9 0
e 9 10 0
e 10 11 1
e 11 12 0
e 11 13 1
e 12 14 0
e 12 15 0
e 13 16 0
e 15 17 0
e 16 17 1
e 17 18 0
e 18 19 0
e 18 20 0
e 19 21 1
e 20 22 0
e 21 23 1
e 21 24 0
e 22 24 1
e 24 25 0
e 25 26 0
e 26 27 0
e 27 28 0
e 27 29 0
e 28 30 0
e 28 31 0
