t 32 34
v 0 3 2
v 1 1 3
v 2 2 1
v 3 1 1
v 4 3 2
v 5 3 2
v 6 1 3
v 7 1 3
v 8 1 3
v 9 1 3
v 10 1 3
v 11 1 3
v 12 1 3
v 13 1 2
v 14 2 2
v 15 1 2
v 16 6 4
v 17 1 2
v 18 2 1
v 19 1 3
v 20 1 2
v 21 1 1
v 22 1 1
v 23 1 1
v 24 2 1
v 25 2 1
v 26 2 1
v 27 1 3
v 28 1 2
v 29 1 2
v 30 1 2
v 31 1 3
e 0 31 0
e 0 1 1
e 1 2 1
e 1 3 0
e 4 5 1
e 4 6 1
e 5 7 0
e 6 8 1
e 6 9 0
e 7 10 0
e 7 11 0
e 8 12 1
e 8 13 0
e 9 14 0
e 9 15 0
e 10 16 1
e 10 17 1
e 11 18 0
e 11 19 0
e 12 20 0
e 12 21 2
e 13 22 1
e 14 23 0
e 15 20 0
e 16 24 1
e 16 25 1
e 16 26 0
e 17 27 1
e 19 27 0
e 19 28 0
e 27 29 0
e 28 30 0
e 29 31 0
e 30 31 1
