t 32 34
v 0 1 2
v 1 1 3
v 2 1 3
v 3 6 4
v 4 6 4
v 5 2 1
v 6 2 1
v 7 2 1
v 8 1 2
v 9 1 3
v 10 1 2
v 11 1 2
v 12 6 4
v 13 2 1
v 14 2 1
v 15 2 1
v 16 2 1
v 17 2 1
v 18 2 1
v 19 3 1
v 20 1 3
v 21 1 2
v 22 1 2
v 23 1 3
v 24 1 2
v 25 1 3
v 26 1 1
v 27 3 2
v 28 3 2
v 29 1 3
v 30 1 3
v 31 1 3
e 0 31 0
e 0 1 0
e 1 2 0
e 1 8 0
e 2 29 0
e 2 11 0
e 3 31 0
e 3 16 0
e 3 17 0
e 3 18 1
e 4 25 0
e 4 5 1
e 4 6 1
e 4 7 0
e 8 9 0
e 9 10 0
e 9 12 1
e 10 11 1
e 12 13 0
e 12 14 0
e 12 15 1
e 19 30 0
e 20 21 1
e 20 25 0
e 20 26 1
e 21 22 0
e 22 23 0
e 23 24 0
e 23 27 0
e 24 25 1
e 27 28 0
e 28 29 0
e 29 30 0
e 30 31 1
