t 32 34
v 0 3 3
v 1 2 1
v 2 1 3
v 3 1 3
v 4 1 2
v 5 1 3
v 6 1 2
v 7 1 3
v 8 1 2
v 9 1 3
v 10 1 3
v 11 1 2
v 12 1 3
v 13 1 2
v 14 1 3
v 15 1 2
v 16 1 3
v 17 3 1
v 18 3 2
v 19 3 1
v 20 1 1
v 21 1 1
v 22 1 3
v 23 2 1
v 24 1 2
v 25 0 1
v 26 2 1
v 27 3 3
v 28 2 1
v 29 3 3
v 30 3 2
v 31 3 2
e 0 14 0
e 0 15 0
e 0 24 0
e 1 16 0
e 2 26 0
e 2 3 1
e 2 17 0
e 3 27 0
e 3 4 1
e 4 5 1
e 5 6 0
e 5 18 0
e 6 27 0
e 7 30 0
e 7 8 0
e 7 11 0
e 8 9 1
e 9 29 0
e 9 10 0
e 10 28 0
e 10 18 1
e 11 29 0
e 12 31 0
e 12 13 0
e 12 15 0
e 13 14 0
e 14 16 0
e 16 19 0
e 20 27 0
e 21 29 0
e 22 30 0
e 22 31 1
e 22 23 0
e 24 25 -1
