t 64 69
v 0 1 2
v 1 1 3
v 2 1 3
v 3 1 3
v 4 1 2
v 5 1 3
v 6 3 2
v 7 1 3
v 8 2 1
v 9 1 3
v 10 1 2
v 11 3 3
v 12 1 2
v 13 1 3
v 14 1 1
v 15 3 2
v 16 1 3
v 17 2 1
v 18 1 3
v 19 1 2
v 20 3 3
v 21 1 1
v 22 1 2
v 23 1 3
v 24 3 2
v 25 1 3
v 26 2 1
v 27 3 2
v 28 1 3
v 29 1 2
v 30 1 2
v 31 1 3
v 32 3 3
v 33 1 1
v 34 1 3
v 35 2 1
v 36 3 2
v 37 1 3
v 38 1 2
v 39 1 2
v 40 1 3
v 41 3 3
v 42 1 1
v 43 1 3
v 44 2 1
v 45 3 2
v 46 1 1
v 47 1 2
v 48 1 3
v 49 1 2
v 50 1 3
v 51 1 2
v 52 6 4
v 53 2 1
v 54 2 1
v 55 2 1
v 56 6 4
v 57 2 1
v 58 2 1
v 59 2 1
v 60 6 4
v 61 2 1
v 62 2 1
v 63 2 1
e 0 1 1
e 0 5 1
e 1 2 0
e 1 48 1
e 2 3 0
e 2 51 0
e 3 4 0
e 3 60 0
e 4 5 0
e 5 6 0
e 6 7 0
e 7 8 0
e 7 9 0
e 9 10 0
e 9 11 0
e 10 13 0
e 11 12 0
e 11 14 1
e 12 13 0
e 13 15 0
e 15 16 1
e 16 17 1
e 16 18 1
e 18 19 0
e 18 20 0
e 19 23 0
e 20 21 0
e 20 22 0
e 22 23 0
e 23 24 0
e 24 25 0
e 25 26 1
e 25 27 0
e 27 28 0
e 28 29 1
e 28 30 0
e 29 32 0
e 30 31 0
e 31 32 0
e 31 34 0
e 32 33 0
e 34 35 0
e 34 36 0
e 36 37 0
e 37 38 0
e 37 39 1
e 38 41 0
e 39 40 0
e 40 41 0
e 40 43 1
e 41 42 0
e 43 44 1
e 43 45 0
e 45 47 0
e 46 47 0
e 48 49 0
e 48 52 0
e 49 50 0
e 50 51 1
e 50 56 1
e 52 53 0
e 52 54 0
e 52 55 1
e 56 57 0
e 56 58 0
e 56 59 0
e 60 61 0
e 60 62 0
e 60 63 0
