t 64 69
v 0 1 3
v 1 1 2
v 2 3 2
v 3 3 3
v 4 3 2
v 5 1 3
v 6 1 2
v 7 1 3
v 8 1 3
v 9 1 2
v 10 1 2
v 11 1 2
v 12 1 2
v 13 1 3
v 14 1 2
v 15 1 2
v 16 1 3
v 17 1 2
v 18 1 3
v 19 6 4
v 20 2 1
v 21 2 1
v 22 2 1
v 23 3 2
v 24 3 2
v 25 1 3
v 26 1 2
v 27 1 2
v 28 1 3
v 29 1 3
v 30 1 2
v 31 6 4
v 32 2 1
v 33 2 1
v 34 2 1
v 35 1 2
v 36 1 2
v 37 1 3
v 38 1 3
v 39 1 2
v 40 1 3
v 41 1 2
v 42 1 2
v 43 3 3
v 44 3 2
v 45 1 1
v 46 3 1
v 47 6 4
v 48 2 1
v 49 2 1
v 50 2 1
v 51 6 4
v 52 2 1
v 53 2 1
v 54 2 1
v 55 6 4
v 56 2 1
v 57 2 1
v 58 2 2
v 59 0 1
v 60 1 2
v 61 1 3
v 62 1 3
v 63 1 2
e 0 63 1
e 0 1 0
e 0 55 1
e 1 60 0
e 2 61 0
e 2 3 0
e 3 4 0
e 3 5 0
e 4 62 0
e 5 6 1
e 5 10 0
e 6 7 0
e 7 8 0
e 7 47 0
e 8 9 0
e 8 11 0
e 9 10 1
e 11 12 0
e 12 13 0
e 13 14 0
e 13 18 0
e 14 15 0
e 15 16 0
e 16 17 0
e 16 23 1
e 17 18 1
e 18 19 1
e 19 20 0
e 19 21 1
e 19 22 2
e 23 24 0
e 24 25 1
e 25 26 0
e 25 30 0
e 26 27 0
e 27 28 1
e 28 29 0
e 28 35 0
e 29 30 0
e 29 31 0
e 31 32 1
e 31 33 0
e 31 34 1
e 35 36 1
e 36 37 0
e 37 38 0
e 37 42 0
e 38 39 0
e 38 51 0
e 39 40 0
e 40 41 1
e 40 43 1
e 41 42 1
e 43 44 0
e 43 46 0
e 44 45 1
e 47 48 0
e 47 49 0
e 47 50 0
e 51 52 0
e 51 53 1
e 51 54 0
e 55 56 0
e 55 57 0
e 55 58 0
e 58 59 -1
e 60 61 1
e 61 62 1
e 62 63 0
