t 32 35
v 0 1 1
v 1 1 2
v 2 1 3
v 3 1 1
v 4 1 3
v 5 1 2
v 6 1 3
v 7 1 2
v 8 1 3
v 9 1 3
v 10 1 3
v 11 1 2
v 12 1 3
v 13 1 3
v 14 1 3
v 15 1 3
v 16 1 3
v 17 1 2
v 18 1 3
v 19 1 3
v 20 1 2
v 21 1 3
v 22 1 3
v 23 2 2
v 24 1 1
v 25 1 1
v 26 1 1
v 27 1 1
v 28 2 1
v 29 2 1
v 30 2 1
v 31 3 2
e 0 1 0
e 1 2 1
e 2 3 0
e 2 12 0
e 4 5 0
e 4 9 1
e 4 10 1
e 5 6 0
e 6 7 0
e 6 25 0
e 7 8 0
e 8 9 0
e 8 23 1
e 9 13 0
e 10 11 0
e 10 22 1
e 11 12 0
e 12 13 1
e 13 30 1
e 14 15 2
e 14 18 0
e 14 19 1
e 15 27 1
e 15 31 1
e 16 17 1
e 16 26 0
e 16 31 0
e 17 18 0
e 18 22 1
e 19 20 0
e 19 28 0
e 20 21 0
e 21 22 2
e 21 29 0
e 23 24 1
