t 32 35
v 0 1 3
v 1 1 2
v 2 1 3
v 3 1 4
v 4 1 2
v 5 1 2
v 6 1 2
v 7 1 2
v 8 1 3
v 9 1 3
v 10 1 3
v 11 1 4
v 12 1 2
v 13 1 2
v 14 1 2
v 15 1 2
v 16 1 3
v 17 1 1
v 18 1 3
v 19 1 2
v 20 1 1
v 21 1 2
v 22 1 2
v 23 1 3
v 24 1 1
v 25 1 1
v 26 1 1
v 27 1 1
v 28 1 2
v 29 1 2
v 30 1 2
v 31 1 2
e 0 31 1
e 0 1 1
e 0 5 1
e 1 2 0
e 2 3 0
e 2 6 1
e 3 4 1
e 3 9 0
e 3 26 0
e 4 5 0
e 6 7 0
e 7 8 0
e 8 9 0
e 8 10 0
e 9 13 1
e 10 11 0
e 10 14 0
e 11 12 0
e 11 16 1
e 11 17 1
e 12 13 1
e 14 15 0
e 15 16 0
e 16 18 0
e 18 19 0
e 18 20 1
e 19 21 0
e 21 22 1
e 22 23 0
e 23 24 0
e 23 25 0
e 27 28 0
e 28 29 1
e 29 30 0
e 30 31 1
