t 32 34
v 0 1 1
v 1 1 3
v 2 2 1
v 3 3 2
v 4 1 3
v 5 1 2
v 6 1 2
v 7 1 3
v 8 3 3
v 9 1 1
v 10 1 3
v 11 2 1
v 12 3 2
v 13 1 2
v 14 1 2
v 15 1 3
v 16 1 3
v 17 1 3
v 18 1 3
v 19 6 4
v 20 2 1
v 21 2 1
v 22 2 1
v 23 6 4
v 24 2 1
v 25 2 1
v 26 2 1
v 27 1 2
v 28 1 2
v 29 1 3
v 30 1 3
v 31 0 1
e 0 1 0
e 1 2 1
e 1 3 1
e 3 4 0
e 4 5 0
e 4 6 0
e 5 8 0
e 6 7 0
e 7 8 1
e 7 10 0
e 8 9 1
e 10 11 0
e 10 12 1
e 12 15 1
e 13 14 0
e 13 15 0
e 14 18 0
e 15 16 1
e 16 17 0
e 16 27 0
e 17 18 1
e 17 30 0
e 18 23 1
e 19 20 0
e 19 21 0
e 19 22 1
e 19 29 0
e 23 24 0
e 23 25 0
e 23 26 0
e 27 28 1
e 28 29 0
e 29 30 0
e 30 31 -1
