t 32 34
v 0 3 2
v 1 2 1
v 2 3 3
v 3 2 1
v 4 3 3
v 5 2 1
v 6 1 1
v 7 1 3
v 8 1 3
v 9 1 3
v 10 1 2
v 11 1 3
v 12 1 2
v 13 1 2
v 14 1 3
v 15 1 2
v 16 3 2
v 17 1 3
v 18 1 3
v 19 1 3
v 20 1 2
v 21 3 2
v 22 1 3
v 23 3 2
v 24 1 2
v 25 1 1
v 26 1 2
v 27 3 2
v 28 3 2
v 29 3 2
v 30 1 1
v 31 1 1
e 0 13 0
e 0 16 0
e 1 22 1
e 2 18 0
e 2 21 0
e 2 30 1
e 3 17 0
e 4 9 1
e 4 12 0
e 4 31 1
e 5 8 0
e 6 24 0
e 7 23 1
e 7 24 1
e 7 26 1
e 8 9 0
e 8 23 0
e 9 10 0
e 10 11 1
e 11 12 0
e 11 27 0
e 13 15 1
e 14 15 0
e 14 16 0
e 14 29 0
e 17 18 1
e 17 27 0
e 18 20 1
e 19 20 0
e 19 21 0
e 19 28 0
e 22 28 1
e 22 29 0
e 25 26 0
