t 64 70
v 0 1 2
v 1 1 3
v 2 2 1
v 3 1 2
v 4 1 2
v 5 1 2
v 6 2 2
v 7 1 3
v 8 2 1
v 9 1 3
v 10 1 2
v 11 1 3
v 12 2 1
v 13 1 2
v 14 1 3
v 15 2 1
v 16 1 2
v 17 2 2
v 18 1 3
v 19 1 3
v 20 1 2
v 21 1 3
v 22 2 1
v 23 1 3
v 24 1 3
v 25 2 1
v 26 2 2
v 27 1 3
v 28 1 3
v 29 1 3
v 30 2 2
v 31 1 3
v 32 2 1
v 33 1 3
v 34 2 1
v 35 2 1
v 36 1 3
v 37 2 1
v 38 1 3
v 39 2 1
v 40 2 2
v 41 2 1
v 42 1 2
v 43 1 3
v 44 2 1
v 45 1 3
v 46 1 2
v 47 1 3
v 48 2 1
v 49 1 2
v 50 1 3
v 51 2 1
v 52 1 2
v 53 1 3
v 54 1 3
v 55 2 2
v 56 1 3
v 57 1 3
v 58 1 3
v 59 1 2
v 60 2 2
v 61 1 3
v 62 2 1
v 63 1 3
e 0 63 0
e 0 1 1
e 1 2 0
e 1 3 1
e 3 4 0
e 4 5 0
e 5 63 1
e 6 56 0
e 6 7 0
e 7 8 0
e 7 9 1
e 9 10 1
e 9 16 0
e 10 11 0
e 11 12 0
e 11 13 0
e 13 14 0
e 14 15 0
e 14 16 1
e 17 57 0
e 17 18 0
e 18 19 0
e 18 41 0
e 19 20 0
e 19 27 0
e 20 21 0
e 21 22 1
e 21 23 0
e 23 24 1
e 23 25 1
e 24 26 0
e 24 27 0
e 26 38 0
e 27 28 1
e 28 29 0
e 28 36 0
e 29 31 0
e 29 42 1
e 30 53 1
e 30 31 0
e 31 32 0
e 33 34 1
e 33 35 0
e 33 42 0
e 36 37 0
e 36 38 1
e 38 39 0
e 40 58 0
e 40 43 0
e 43 44 1
e 43 45 0
e 45 46 0
e 45 52 0
e 46 47 0
e 47 48 0
e 47 49 0
e 49 50 0
e 50 51 0
e 50 52 0
e 53 54 0
e 53 58 0
e 54 55 0
e 54 59 0
e 55 56 0
e 56 57 0
e 57 58 0
e 59 60 0
e 60 61 1
e 61 62 0
e 61 63 0
