t 64 69
v 0 6 1
v 1 3 1
v 2 2 1
v 3 3 2
v 4 3 2
v 5 1 3
v 6 1 2
v 7 1 3
v 8 1 3
v 9 1 2
v 10 1 2
v 11 6 4
v 12 2 1
v 13 2 1
v 14 2 1
v 15 6 4
v 16 2 1
v 17 2 1
v 18 2 1
v 19 1 2
v 20 6 4
v 21 2 1
v 22 2 1
v 23 2 2
v 24 0 1
v 25 1 3
v 26 1 2
v 27 1 3
v 28 1 3
v 29 1 3
v 30 1 3
v 31 1 2
v 32 1 2
v 33 1 3
v 34 1 3
v 35 6 4
v 36 3 1
v 37 2 1
v 38 3 2
v 39 3 2
v 40 1 3
v 41 1 2
v 42 1 3
v 43 1 3
v 44 1 2
v 45 1 2
v 46 2 1
v 47 2 1
v 48 2 1
v 49 6 4
v 50 2 1
v 51 2 1
v 52 2 1
v 53 1 2
v 54 1 3
v 55 1 2
v 56 1 3
v 57 1 3
v 58 1 3
v 59 1 3
v 60 1 2
v 61 1 2
v 62 1 3
v 63 1 3
e 0 56 1
e 1 57 1
e 2 63 0
e 3 62 0
e 3 4 0
e 4 5 0
e 5 6 0
e 5 10 0
e 6 7 0
e 7 8 0
e 7 15 0
e 8 9 0
e 8 19 1
e 9 10 0
e 11 54 0
e 11 12 0
e 11 13 0
e 11 14 0
e 15 16 0
e 15 17 1
e 15 18 1
e 19 53 0
e 20 42 0
e 20 21 1
e 20 22 0
e 20 23 0
e 23 24 -1
e 25 26 1
e 25 30 1
e 25 49 0
e 26 27 0
e 27 28 0
e 27 35 0
e 28 29 0
e 28 36 0
e 29 30 1
e 29 34 0
e 30 31 0
e 31 32 0
e 32 33 0
e 33 34 0
e 33 38 2
e 34 37 1
e 35 46 0
e 35 47 0
e 35 48 0
e 38 39 0
e 39 40 0
e 40 41 0
e 40 45 0
e 41 42 0
e 42 43 1
e 43 44 0
e 43 53 0
e 44 45 1
e 49 50 1
e 49 51 0
e 49 52 1
e 54 55 0
e 54 59 0
e 55 56 0
e 56 57 0
e 57 58 0
e 58 59 1
e 58 63 0
e 59 60 0
e 60 61 0
e 61 62 0
e 62 63 0
