t 24 95
v 0 74 19
v 1 25 19
v 2 0 5
v 3 3 5
v 4 2 5
v 5 2 5
v 6 0 5
v 7 43 19
v 8 7 19
v 9 3 5
v 10 1 5
v 11 75 19
v 12 3 5
v 13 2 5
v 14 2 5
v 15 0 5
v 16 2 5
v 17 0 5
v 18 0 5
v 19 2 5
v 20 2 5
v 21 0 5
v 22 2 5
v 23 1 5
e 0 12 175
e 0 4 201
e 0 23 32
e 0 17 170
e 0 22 298
e 0 16 171
e 0 3 151
e 0 6 210
e 0 9 271
e 0 20 73
e 0 13 221
e 0 2 255
e 0 10 165
e 0 21 197
e 0 18 153
e 0 14 223
e 0 5 14
e 0 15 95
e 0 19 272
e 1 12 90
e 1 15 3
e 1 17 6
e 1 6 202
e 1 20 270
e 1 4 215
e 1 21 135
e 1 19 107
e 1 5 101
e 1 16 68
e 1 2 119
e 1 22 83
e 1 14 106
e 1 3 168
e 1 18 41
e 1 9 58
e 1 23 160
e 1 13 64
e 1 10 289
e 2 8 305
e 2 7 79
e 2 11 175
e 3 7 209
e 3 11 9
e 3 8 131
e 4 8 195
e 4 11 125
e 4 7 74
e 5 8 61
e 5 11 196
e 5 7 46
e 6 11 112
e 6 8 263
e 6 7 139
e 7 12 230
e 7 23 22
e 7 20 236
e 7 22 244
e 7 15 105
e 7 19 295
e 7 18 96
e 7 13 118
e 7 9 15
e 7 21 202
e 7 10 95
e 7 16 139
e 7 17 288
e 7 14 270
e 8 12 132
e 8 20 86
e 8 21 88
e 8 10 241
e 8 19 130
e 8 13 2
e 8 16 209
e 8 9 175
e 8 15 196
e 8 14 13
e 8 17 165
e 8 18 258
e 8 22 31
e 8 23 185
e 9 11 42
e 10 11 199
e 11 12 118
e 11 17 260
e 11 16 226
e 11 19 175
e 11 18 277
e 11 22 272
e 11 13 21
e 11 21 88
e 11 23 185
e 11 20 95
e 11 14 156
e 11 15 105
